"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.8740533,0.0641868,0.6887893,0.9560644,"     ",""
"S g12 c1 a18 t5",0.9552389,0.0269136,0.8613928,0.9865381,"     ",""
"S g12 c1 a22 t9",0.6510745,0.1210321,0.3964074,0.8413074,"     ",""
"S g12 c1 a25 t12",0.7881326,0.0406262,0.6977987,0.8569977,"     ",""
"S g16 c1 a25 t8",0.9770353,0.0134316,0.9293831,0.9927816,"     ",""
"S g20 c1 a25 t4",0.9325932,0.0231657,0.87045,0.9660886,"     ",""
"S g60 c1 a73 t12",0.6492739,0.2271296,0.2076594,0.9289579,"     ",""
"S g64 c1 a73 t8",0.9548992,0.0476609,0.7075723,0.9946313,"     ",""
"S g68 c1 a73 t4",0.8731793,0.1108955,0.491642,0.9800068,"     ",""
"r g16 c1 a25 t8",0.5468139,0.3174955,0.0892057,0.9369666,"     ",""
"r g64 c1 a73 t8",0.1794897,0.2005355,0.01494,0.7593354,"     ",""
"R g12 c1 a14 t1",0.0224077,0.0061964,0.0129949,0.0383733,"     ",""
"R g12 c1 a18 t5",0.0381647,0.0096305,0.023177,0.062227,"     ",""
"R g12 c1 a22 t9",0.0200672,0.0063146,0.0107953,0.0370045,"     ",""
"R g12 c1 a25 t12",0.0191378,0.0036847,0.0131059,0.0278675,"     ",""
"R g16 c1 a25 t8",0.0364283,0.0033412,0.0304169,0.0435743,"     ",""
"R g20 c1 a25 t4",0.0213722,0.0033788,0.0156627,0.0291015,"     ",""
"R g60 c1 a73 t12",0.0135694,0.0071256,0.0048223,0.0375839,"     ",""
"R g64 c1 a73 t8",0.0259622,0.0123457,0.0101339,0.0648923,"     ",""
"R g68 c1 a73 t4",0.0151638,0.007533,0.0056962,0.0397383,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
