"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3636489.28808219,2493900.35574647,322464,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3461867.488709,2395509.85181709,106279,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,5e-04,1500,1130,16,12,35,4,48,330,1500,1,1130
4,3434142.43917177,2384774.55043237,149469,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,6e-04,9e-04,3000,2178,48,27,85,21,126,360,1500,1,2178
5,3478791.08257341,2378084.21992089,208383,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,6e-04,9e-04,3000,2071,80,45,139,35,214,0,0,8,2071
6,3428665.19908623,2335009.83016397,259094,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,6e-04,8e-04,3000,1955,94,48,175,46,256,0,0,13,1955
7,3275864.21292343,2253720.92626654,390205,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,8e-04,3000,1801,130,80,157,50,274,0,0,19,1801
8,3065561.16354267,2121912.54911683,153043,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,6e-04,8e-04,3000,1715,56,35,100,21,151,0,0,6,1715
9,2949899.29128335,2070659.71324541,79594,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,6e-04,8e-04,3000,1659,29,16,50,13,75,0,0,2,1659
10,2863549.31820859,2042539.51860349,39121,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,6e-04,8e-04,3000,1626,11,4,33,7,42,0,0,1,1626
11,2798567.59832251,2027163.7823147,40908,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,6e-04,8e-04,3000,1591,17,10,29,7,45,0,0,0,1591
12,2734583.58086089,2008388.54174977,128752,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,6e-04,8e-04,3000,1528,48,19,89,29,135,0,0,4,1528
