"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3639846.2627226,2494699.12811303,322567,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3476352.84496601,2399059.35928433,106436,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,1e-04,250,185,4,3,3,1,7,56,250,1,185
4,3538343.10619232,2410116.01730983,151056,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,1e-04,1e-04,500,356,5,2,12,3,16,68,250,0,356
5,3458450.24348213,2376988.97620917,208288,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,1e-04,1e-04,500,339,14,4,21,10,32,0,0,0,339
6,3350528.73635022,2319390.4010851,257362,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,1e-04,1e-04,500,316,20,10,37,10,52,0,0,3,316
7,3195097.90966223,2234947.18026791,386956,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,1e-04,1e-04,500,295,17,11,28,6,42,0,0,3,295
8,2976027.50496262,2098546.0637336,151358,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,1e-04,1e-04,500,281,9,4,12,5,19,0,0,1,281
9,2856042.06346977,2043574.3442598,78554,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,1e-04,1e-04,500,271,5,1,10,4,13,0,0,0,271
10,2772354.88530374,2013331.27370301,38564,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,1e-04,1e-04,500,265,3,2,8,1,10,0,0,0,265
11,2709992.4801353,1995952.06178485,40281,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,1e-04,1e-04,500,256,5,2,4,3,9,0,0,0,256
12,2648481.34663199,1975282.67385997,126632,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,1e-04,1e-04,500,247,6,3,11,3,15,0,0,1,247
