"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3637298.36520942,2494092.87088908,322488,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3448299.33014978,2392306.16840125,106136,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,5e-04,1500,1144,18,10,49,8,64,318,1500,2,1144
4,3391863.23556947,2374318.68554063,148814,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,6e-04,9e-04,3000,2204,56,33,99,23,151,336,1500,5,2204
5,3429762.62284033,2364731.25120471,207214,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,6e-04,9e-04,3000,2092,76,43,176,33,245,0,0,8,2092
6,3331093.24117959,2308663.11746155,256174,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,6e-04,9e-04,3000,1987,75,39,174,36,239,0,0,4,1987
7,3230839.06052227,2237017.30117742,387314,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,6e-04,8e-04,3000,1831,132,76,195,56,303,0,0,12,1831
8,3003155.60280646,2100024.13450034,151465,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,6e-04,8e-04,3000,1760,39,17,91,22,125,0,0,4,1760
9,2882869.66066358,2046007.00482661,78647,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,6e-04,8e-04,3000,1700,34,21,56,13,89,0,0,2,1700
10,2798398.05102653,2016524.19381401,38625,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,6e-04,8e-04,3000,1671,10,8,30,2,41,0,0,1,1671
11,2735219.82057147,1999834.46757931,40358,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,6e-04,8e-04,3000,1635,18,6,21,12,38,0,0,0,1635
12,2672940.34574111,1979828.41734178,126923,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,6e-04,8e-04,3000,1572,44,22,93,22,132,0,0,2,1572
