"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3649826.77581169,2497073.93248712,322874,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3478317.84990752,2399832.57379667,106470,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,5e-04,1500,1126,20,14,34,6,56,337,1500,2,1126
4,3509700.69727493,2403657.18655087,150653,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,6e-04,9e-04,3000,2200,54,30,104,24,150,346,1500,3,2200
5,3435653.61646425,2371024.48534265,207765,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,6e-04,9e-04,3000,2095,60,31,122,29,178,0,0,8,2095
6,3383020.16430244,2325900.50139782,258085,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,6e-04,8e-04,3000,1969,96,53,176,43,249,0,0,11,1969
7,3331912.98604585,2267328.60643249,392560,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,8e-04,3000,1822,114,67,161,47,267,0,0,15,1822
8,3097831.60705295,2131535.67840395,153735,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,6e-04,8e-04,3000,1738,62,31,75,31,137,0,0,11,1738
9,2974738.0633731,2079433.33931012,79930,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,6e-04,8e-04,3000,1688,28,13,50,15,79,0,0,3,1688
10,2887534.20191058,2051788.99413471,39297,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,6e-04,8e-04,3000,1658,14,8,23,6,36,0,0,0,1658
11,2821875.39972165,2036895.72505532,41105,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,6e-04,8e-04,3000,1616,14,9,29,5,42,0,0,0,1616
12,2757253.3582597,2018571.49510874,129404,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,6e-04,8e-04,3000,1550,44,17,73,27,113,0,0,4,1550
