"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.7744642,0.1165068,0.4815949,0.9269692,"     ",""
"S g12 c1 a18 t5",0.9315765,0.0473602,0.7604009,0.9831671,"     ",""
"S g12 c1 a22 t9",0.3978737,0.1919219,0.1208393,0.7605762,"     ",""
"S g12 c1 a25 t12",0.6985321,0.070391,0.5461581,0.8168987,"     ",""
"S g16 c1 a25 t8",0.9794838,0.0038961,0.9702811,0.9858783,"     ",""
"S g20 c1 a25 t4",0.9233206,0.030554,0.8378742,0.9655833,"     ",""
"S g59 c1 a73 t12",0.6316762,0.2508788,0.1716392,0.9341884,"     ",""
"S g63 c1 a73 t6",0.9724793,0.0306909,0.7887283,0.9970191,"     ",""
"S g64 c1 a73 t4",0.8991159,0.1107618,0.4487013,0.9898572,"     ",""
"r g16 c1 a25 t8",0.9999998,0.0002821909,3.566704e-302,1,"     ",""
"r g63 c1 a73 t6",0.756223,0.8826738,0.0002605457,0.9999729,"     ",""
"R g12 c1 a14 t1",0.0226627,0.0119697,0.0079759,0.062685,"     ",""
"R g12 c1 a18 t5",0.023861,0.012611,0.0083876,0.0659804,"     ",""
"R g12 c1 a22 t9",0.0110816,0.0069758,0.0032078,0.0375545,"     ",""
"R g12 c1 a25 t12",0.0272181,0.0086211,0.014565,0.0503023,"     ",""
"R g16 c1 a25 t8",0.0575239,0.0067687,0.045607,0.0723187,"     ",""
"R g20 c1 a25 t4",0.0547298,0.0098191,0.0383806,0.0774823,"     ",""
"R g59 c1 a73 t12",0.0102601,0.0072671,0.0025431,0.0404443,"     ",""
"R g63 c1 a73 t6",0.0221133,0.014434,0.0060749,0.0772057,"     ",""
"R g64 c1 a73 t4",0.0210009,0.0141008,0.005562,0.0760185,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
