"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.8538492,0.0555522,0.7094258,0.9332448,"     ",""
"S g12 c1 a17 t5",0.9679421,0.0199268,0.8955724,0.9906805,"     ",""
"S g12 c1 a21 t9",0.744698,0.0827722,0.5540932,0.8725661,"     ",""
"S g13 c1 a25 t12",0.801701,0.0401935,0.7112411,0.8690404,"     ",""
"S g17 c1 a25 t8",0.976662,0.0128027,0.9329648,0.9921157,"     ",""
"S g21 c1 a25 t4",0.8900786,0.0263089,0.8269978,0.9320485,"     ",""
"S g61 c1 a73 t12",0.9999999,0.0002513141,3.846985e-302,1,"     ",""
"S g65 c1 a73 t8",1,2.427889e-05,0.9999524,1.0000476,"     ",""
"S g69 c1 a73 t4",0.9999999,0.0001254766,7.705034e-302,1,"     ",""
"r g17 c1 a25 t8",0.4449089,0.2438199,0.1037438,0.8473255,"     ",""
"r g65 c1 a73 t8",8.706184e-10,0,8.706184e-10,8.706184e-10,"     ",""
"R g12 c1 a13 t1",0.0159495,0.0038545,0.0099164,0.0255582,"     ",""
"R g12 c1 a17 t5",0.0302317,0.0065406,0.019735,0.0460491,"     ",""
"R g12 c1 a21 t9",0.0150993,0.0041156,0.0088336,0.0256941,"     ",""
"R g13 c1 a25 t12",0.0190087,0.0033475,0.0134463,0.0268096,"     ",""
"R g17 c1 a25 t8",0.0379082,0.0032758,0.0319848,0.0448777,"     ",""
"R g21 c1 a25 t4",0.0200745,0.0030288,0.0149232,0.0269553,"     ",""
"R g61 c1 a73 t12",0.006147,0.0021714,0.0030723,0.012261,"     ",""
"R g65 c1 a73 t8",0.0124207,0.0041925,0.0063952,0.0239863,"     ",""
"R g69 c1 a73 t4",0.0064965,0.0023798,0.0031643,0.0132909,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
