"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8298694,0.0778118,0.6235138,0.9349243,"     ",""
"S g12 c1 a16 t5",0.9479339,0.0345645,0.8218804,0.9862708,"     ",""
"S g12 c1 a20 t9",0.6347084,0.1278054,0.3709959,0.8365646,"     ",""
"S g14 c1 a25 t12",0.823585,0.0529183,0.6957118,0.9050548,"     ",""
"S g18 c1 a25 t8",0.9799668,0.015066,0.9157512,0.9954781,"     ",""
"S g22 c1 a25 t4",0.9291075,0.0332617,0.8296701,0.9724235,"     ",""
"S g62 c1 a73 t12",0.8130326,0.3993353,0.0246234,0.9986668,"     ",""
"S g66 c1 a73 t8",0.9785246,0.0548327,0.214986,0.9998681,"     ",""
"S g70 c1 a73 t4",0.9242868,0.1826251,0.0683166,0.9995082,"     ",""
"r g18 c1 a25 t8",0.5272005,0.3937642,0.0479999,0.9610289,"     ",""
"r g66 c1 a73 t8",0.2731019,0.6690111,0.0005081527,0.9964112,"     ",""
"R g12 c1 a12 t1",0.0209668,0.0065449,0.0113339,0.0384683,"     ",""
"R g12 c1 a16 t5",0.0450362,0.0119109,0.0266741,0.0750635,"     ",""
"R g12 c1 a20 t9",0.0216754,0.0076276,0.0108287,0.0429157,"     ",""
"R g14 c1 a25 t12",0.0188074,0.0045267,0.0117126,0.0300689,"     ",""
"R g18 c1 a25 t8",0.0392009,0.0045604,0.0311776,0.0491841,"     ",""
"R g22 c1 a25 t4",0.0181908,0.0038846,0.0119524,0.0275941,"     ",""
"R g62 c1 a73 t12",0.0055865,0.0048781,0.0010039,0.030451,"     ",""
"R g66 c1 a73 t8",0.0118169,0.0097536,0.0023209,0.0579101,"     ",""
"R g70 c1 a73 t4",0.005401,0.004613,0.0010079,0.0283982,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
