"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.9320142,0.0450527,0.7728465,0.9822183,"     ",""
"S g12 c1 a17 t5",0.9499266,0.0300889,0.8459332,0.9849725,"     ",""
"S g12 c1 a21 t9",0.7726367,0.1131385,0.4902353,0.923125,"     ",""
"S g13 c1 a25 t12",0.8509266,0.0491547,0.7275812,0.9242391,"     ",""
"S g16 c1 a25 t8",0.9695729,0.0184959,0.9031472,0.9909001,"     ",""
"S g20 c1 a25 t4",0.9583805,0.0254111,0.8685289,0.9876946,"     ",""
"S g59 c1 a73 t11",0.3778541,0.1820992,0.1174366,0.7348945,"     ",""
"S g62 c1 a73 t8",0.7722338,0.1222471,0.4647382,0.9297736,"     ",""
"S g66 c1 a73 t4",0.710152,0.1424774,0.3868514,0.9048928,"     ",""
"r g16 c1 a25 t8",0.5413641,0.3268348,0.0820957,0.9396802,"     ",""
"r g62 c1 a73 t8",0.1566617,0.1191993,0.0307207,0.5212517,"     ",""
"R g12 c1 a13 t1",0.0264754,0.009027,0.0135041,0.0512586,"     ",""
"R g12 c1 a17 t5",0.0696789,0.0185157,0.0410335,0.1159048,"     ",""
"R g12 c1 a21 t9",0.0415101,0.0142334,0.0210292,0.0803017,"     ",""
"R g13 c1 a25 t12",0.0369221,0.0083997,0.0235611,0.0574143,"     ",""
"R g16 c1 a25 t8",0.0621795,0.0075052,0.0489953,0.0786181,"     ",""
"R g20 c1 a25 t4",0.0235084,0.0058757,0.0143679,0.0382382,"     ",""
"R g59 c1 a73 t11",0.0609829,0.0376033,0.0176138,0.1904364,"     ",""
"R g62 c1 a73 t8",0.100974,0.0552722,0.0329316,0.2703074,"     ",""
"R g66 c1 a73 t4",0.0391836,0.0240142,0.0115469,0.124627,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
