"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9147582,0.0490097,0.7579106,0.9735341,"     ",""
"S g12 c1 a16 t5",0.9817201,0.019272,0.867457,0.997736,"     ",""
"S g12 c1 a20 t9",0.7799766,0.1075345,0.5093426,0.923698,"     ",""
"S g14 c1 a25 t12",0.77903,0.0450858,0.6784546,0.8548759,"     ",""
"S g18 c1 a25 t8",0.981621,0.0171687,0.8921399,0.9971088,"     ",""
"S g22 c1 a25 t4",0.9143278,0.0312794,0.8299119,0.9589213,"     ",""
"S g62 c1 a73 t12",0.3317718,0.1912517,0.0838615,0.7292137,"     ",""
"S g66 c1 a73 t8",0.8826523,0.1042504,0.511261,0.9818457,"     ",""
"S g70 c1 a73 t4",0.6004776,0.2006589,0.2258468,0.8856263,"     ",""
"r g18 c1 a25 t8",0.626503,0.5748856,0.013412,0.9951917,"     ",""
"r g66 c1 a73 t8",0.0590196,0.0709252,0.0051063,0.4339028,"     ",""
"R g12 c1 a12 t1",0.0152248,0.0038858,0.0092167,0.0250501,"     ",""
"R g12 c1 a16 t5",0.0240638,0.0055549,0.0152727,0.0377212,"     ",""
"R g12 c1 a20 t9",0.0111959,0.0034818,0.0060756,0.0205424,"     ",""
"R g14 c1 a25 t12",0.0167276,0.0035974,0.0109598,0.0254529,"     ",""
"R g18 c1 a25 t8",0.0357236,0.003735,0.0290832,0.0438119,"     ",""
"R g22 c1 a25 t4",0.0227014,0.0037123,0.0164584,0.0312372,"     ",""
"R g62 c1 a73 t12",0.022455,0.0143472,0.0063395,0.0763884,"     ",""
"R g66 c1 a73 t8",0.04764,0.027894,0.0147698,0.1430422,"     ",""
"R g70 c1 a73 t4",0.0304109,0.0184852,0.0090956,0.0967979,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
