"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3642178.48520646,2495254.06673258,322638,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3458659.49235038,2394920.7569731,106252,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,5e-04,1500,1114,22,12,48,10,69,343,1500,1,1114
4,3434894.62790268,2385022.81112254,149485,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,6e-04,9e-04,3000,2180,56,30,111,26,165,347,1500,3,2180
5,3363318.54239637,2350698.30027326,205986,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,6e-04,9e-04,3000,2077,71,38,151,33,220,0,0,10,2077
6,3250376.47136052,2289119.65631231,254005,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,6e-04,8e-04,3000,1944,89,47,167,42,251,0,0,18,1944
7,3121087.03066806,2208099.35554608,382308,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,6e-04,8e-04,3000,1777,133,89,165,44,283,0,0,11,1777
8,2900290.04947246,2069537.28629024,149268,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,6e-04,8e-04,3000,1695,58,33,97,25,149,0,0,5,1695
9,2783506.79175431,2013399.88640344,77396,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,6e-04,8e-04,3000,1651,25,8,55,17,77,0,0,2,1651
10,2702182.69629185,1981865.75325326,37964,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,6e-04,8e-04,3000,1614,10,3,21,7,29,0,0,1,1614
11,2641619.76547135,1963125.97998774,39620,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,6e-04,8e-04,3000,1575,17,9,28,8,44,0,0,1,1575
12,2581898.18620263,1941206.25959306,124450,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,6e-04,8e-04,3000,1504,48,29,76,19,122,0,0,6,1504
