"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3638364.31771968,2494346.50801789,322521,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3493179.91419952,2403017.89527774,106611,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,1e-04,250,187,5,3,7,2,12,55,250,1,187
4,3491073.36834577,2399345.1418789,150382,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,1e-04,2e-04,500,368,9,6,18,3,23,58,250,1,368
5,3686269.6836812,2430197.87207282,212947,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,1e-04,1e-04,500,347,16,9,24,7,36,0,0,0,347
6,3657069.21535313,2398381.01738662,266123,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,1e-04,1e-04,500,329,12,5,23,7,34,0,0,3,329
7,3504883.49004815,2323862.41539402,402346,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,1e-04,1e-04,500,306,19,14,24,5,38,0,0,0,306
8,3290832.76775646,2197300.51104471,158477,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,1e-04,1e-04,500,295,4,1,22,3,25,0,0,0,295
9,3160174.90084584,2148621.29405951,82587,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,1e-04,1e-04,500,283,5,2,8,3,12,0,0,0,283
10,3067189.7379646,2124576.5990797,40687,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,1e-04,1e-04,500,279,2,1,5,1,6,0,0,0,279
11,2996714.02779566,2113322.86731899,42642,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,1e-04,1e-04,500,274,3,2,2,1,5,0,0,0,274
12,2927428.3496785,2098391.81858593,134519,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,1e-04,1e-04,500,264,9,3,12,6,20,0,0,2,264
