"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9107138,0.0669202,0.6702541,0.9808371,"     ",""
"S g12 c1 a16 t5",0.9496761,0.0321782,0.8345139,0.9860375,"     ",""
"S g12 c1 a20 t9",0.6555735,0.1748922,0.2943191,0.8967625,"     ",""
"S g13 c1 a25 t12",0.852003,0.0579006,0.7006494,0.9340359,"     ",""
"S g17 c1 a25 t8",0.9827816,0.0033786,0.9747433,0.9882923,"     ",""
"S g21 c1 a25 t4",0.9686032,0.0210728,0.8880527,0.9917339,"     ",""
"S g60 c1 a73 t12",0.7782597,0.6017237,0.0037637,0.9996934,"     ",""
"S g63 c1 a73 t8",0.9720656,0.0923497,0.0424398,0.9999634,"     ",""
"S g67 c1 a73 t3",0.9495165,0.1625068,0.0238835,0.9999308,"     ",""
"r g17 c1 a25 t8",0.9999995,0.0007084605,1.030262e-302,1,"     ",""
"r g63 c1 a73 t8",0.3982607,1.2558117,2.291881e-05,0.9999477,"     ",""
"R g12 c1 a12 t1",0.0339674,0.0115009,0.0173824,0.0653245,"     ",""
"R g12 c1 a16 t5",0.0476344,0.0148394,0.0256675,0.0867276,"     ",""
"R g12 c1 a20 t9",0.0283997,0.0113364,0.0128965,0.0613804,"     ",""
"R g13 c1 a25 t12",0.0338062,0.0078376,0.0213938,0.0530298,"     ",""
"R g17 c1 a25 t8",0.0564897,0.0062194,0.0454659,0.0699905,"     ",""
"R g21 c1 a25 t4",0.0403897,0.0078947,0.0274599,0.0590382,"     ",""
"R g60 c1 a73 t12",0.0040378,0.0052954,0.0003068337,0.0508288,"     ",""
"R g63 c1 a73 t8",0.0068895,0.008754,0.0005647585,0.0784836,"     ",""
"R g67 c1 a73 t3",0.0048532,0.006241,0.0003872748,0.05784,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
