"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3663161.38210872,2500246.82360786,323284,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3514900.15068945,2408945.47631683,106874,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,4e-04,1250,959,18,9,32,9,48,258,1250,3,959
4,3450500.98556308,2391097.69240493,149866,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,5e-04,8e-04,2500,1859,45,25,98,20,139,279,1250,5,1859
5,3539770.70459206,2395444.21704809,209905,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,5e-04,7e-04,2500,1789,50,26,108,24,142,0,0,9,1789
6,3481094.1831789,2352099.57021705,260990,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,5e-04,7e-04,2500,1659,103,52,148,51,239,0,0,16,1659
7,3328097.55511792,2272169.60030242,393398,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,7e-04,2500,1534,95,65,164,30,247,0,0,14,1534
8,3098402.20983555,2136996.67473204,154129,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,5e-04,7e-04,2500,1468,41,22,71,19,103,0,0,0,1468
9,2975421.91800852,2084741.03888668,80134,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,5e-04,7e-04,2500,1426,24,9,47,15,67,0,0,3,1426
10,2887843.68914132,2056870.62672544,39395,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,5e-04,7e-04,2500,1393,15,8,21,7,37,0,0,1,1393
11,2822253.21384361,2041876.53966835,41207,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,5e-04,7e-04,2500,1362,13,7,20,6,33,0,0,0,1362
12,2757698.85946714,2023453.33845146,129718,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,5e-04,6e-04,2500,1310,41,28,76,13,109,0,0,4,1310
