"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8563557,0.0260996,0.797297,0.9003577,"     ",""
"S g12 c1 a16 t5",0.9416961,0.015103,0.9040331,0.9651478,"     ",""
"S g12 c1 a20 t9",0.6997167,0.0497039,0.5944267,0.7874466,"     ",""
"S g14 c1 a25 t12",0.7718458,0.0307577,0.7060815,0.8265109,"     ",""
"S g18 c1 a25 t8",0.9590985,0.0099544,0.9344699,0.9747212,"     ",""
"S g22 c1 a25 t4",0.8964288,0.0140897,0.8653806,0.9209701,"     ",""
"S g62 c1 a73 t12",0.6023129,0.1201697,0.3616542,0.8019322,"     ",""
"S g66 c1 a73 t8",0.9130277,0.0412553,0.7913179,0.9667365,"     ",""
"S g70 c1 a73 t4",0.7948657,0.0800858,0.596724,0.9102902,"     ",""
"r g18 c1 a25 t8",0.694614,0.165796,0.3295668,0.9132282,"     ",""
"r g66 c1 a73 t8",0.1339857,0.0883279,0.0336285,0.4075354,"     ",""
"R g12 c1 a12 t1",0.0318778,0.00461,0.0239809,0.0422626,"     ",""
"R g12 c1 a16 t5",0.0533286,0.0068489,0.0413926,0.0684606,"     ",""
"R g12 c1 a20 t9",0.0260036,0.0046777,0.0182502,0.0369271,"     ",""
"R g14 c1 a25 t12",0.0333006,0.0044339,0.0256239,0.0431753,"     ",""
"R g18 c1 a25 t8",0.0677599,0.0038266,0.0606339,0.0756559,"     ",""
"R g22 c1 a25 t4",0.0407542,0.0037927,0.0339365,0.0488723,"     ",""
"R g62 c1 a73 t12",0.0182487,0.0069927,0.0085754,0.0384113,"     ",""
"R g66 c1 a73 t8",0.0377405,0.013377,0.0186971,0.0747035,"     ",""
"R g70 c1 a73 t4",0.0224114,0.0082453,0.010845,0.045743,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
