"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9835242,0.0236996,0.7725306,0.9990479,"     ",""
"S g12 c1 a16 t5",0.9720326,0.0345271,0.7425017,0.9976186,"     ",""
"S g12 c1 a20 t9",0.9276035,0.069523,0.627461,0.9898447,"     ",""
"S g14 c1 a25 t12",0.8675247,0.1046023,0.5238085,0.9749909,"     ",""
"S g18 c1 a25 t8",0.9467053,0.0447023,0.75779,0.9901823,"     ",""
"S g22 c1 a25 t4",0.968264,0.0293893,0.823972,0.9949966,"     ",""
"S g61 c1 a73 t12",0.3208658,0.340209,0.0216724,0.9097194,"     ",""
"S g64 c1 a73 t8",0.5617107,0.3007829,0.1046581,0.933561,"     ",""
"S g66 c1 a73 t4",0.6876186,0.3384754,0.0911635,0.979718,"     ",""
"r g18 c1 a25 t8",0.1326883,0.1101108,0.0229162,0.4994842,"     ",""
"r g64 c1 a73 t8",2.506388e-08,4.307121e-05,1.39422400387776e-316,1,"     ",""
"R g12 c1 a12 t1",0.0212207,0.0080307,0.0100593,0.0442131,"     ",""
"R g12 c1 a16 t5",0.0210945,0.0074375,0.0105255,0.0418275,"     ",""
"R g12 c1 a20 t9",0.015898,0.0071637,0.0065417,0.0381225,"     ",""
"R g14 c1 a25 t12",0.0233047,0.008993,0.0108798,0.0492131,"     ",""
"R g18 c1 a25 t8",0.0308463,0.0059146,0.0211407,0.0448039,"     ",""
"R g22 c1 a25 t4",0.031029,0.00708,0.0197849,0.0483481,"     ",""
"R g61 c1 a73 t12",0.0371066,0.0457693,0.0031197,0.3218211,"     ",""
"R g64 c1 a73 t8",0.0488912,0.0577869,0.0044796,0.3699744,"     ",""
"R g66 c1 a73 t4",0.0491752,0.0577868,0.0045671,0.3682848,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
