"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9179187,0.026811,0.8477338,0.9573793,"     ",""
"S g12 c1 a16 t5",0.9438153,0.0186809,0.8938619,0.9710206,"     ",""
"S g12 c1 a20 t9",0.7430412,0.0657639,0.595497,0.8502973,"     ",""
"S g14 c1 a25 t12",0.7437857,0.0416428,0.6541751,0.8166832,"     ",""
"S g18 c1 a25 t8",0.9440219,0.0179917,0.8964026,0.9704736,"     ",""
"S g22 c1 a25 t4",0.9182123,0.0195721,0.8707365,0.9492671,"     ",""
"S g62 c1 a73 t12",0.6305248,0.1672028,0.294783,0.8744843,"     ",""
"S g66 c1 a73 t8",0.9083721,0.0575055,0.7190482,0.9746201,"     ",""
"S g70 c1 a73 t4",0.8684167,0.0851822,0.604905,0.9660431,"     ",""
"r g18 c1 a25 t8",0.4297785,0.1331277,0.2062832,0.6861039,"     ",""
"r g66 c1 a73 t8",0.1735518,0.124973,0.0366705,0.5367092,"     ",""
"R g12 c1 a12 t1",0.029956,0.0055653,0.0207754,0.0430153,"     ",""
"R g12 c1 a16 t5",0.0579509,0.0088724,0.0428194,0.0779939,"     ",""
"R g12 c1 a20 t9",0.0299327,0.0068672,0.0190407,0.0467584,"     ",""
"R g14 c1 a25 t12",0.0329543,0.0061094,0.0228682,0.0472736,"     ",""
"R g18 c1 a25 t8",0.0636153,0.0051934,0.0541641,0.0745857,"     ",""
"R g22 c1 a25 t4",0.0329799,0.0042686,0.0255644,0.0424526,"     ",""
"R g62 c1 a73 t12",0.0177657,0.008536,0.0068862,0.0450541,"     ",""
"R g66 c1 a73 t8",0.0348038,0.0153472,0.0145135,0.0811256,"     ",""
"R g70 c1 a73 t4",0.0177797,0.0082609,0.0071115,0.0437466,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
