"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3634194.72437329,2493354.37781088,322393,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3517558.53260184,2408690.93378931,106862,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,2e-04,750,554,3,2,17,1,18,185,750,0,554
4,3465142.60873583,2393805.64987861,150035,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,3e-04,5e-04,1500,1084,24,9,46,15,67,178,750,4,1084
5,3812831.1861812,2460120.31128026,215567,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,3e-04,4e-04,1500,1021,49,28,68,21,109,0,0,1,1021
6,3765656.58275545,2427929.19319249,269400,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,3e-04,4e-04,1500,971,35,18,80,17,111,0,0,5,971
7,3648749.40538353,2364979.83937444,409462,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,2e-04,4e-04,1500,888,70,45,99,25,165,0,0,11,888
8,3399571.30224357,2234078.44579231,161127,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,3e-04,4e-04,1500,853,19,6,50,13,68,0,0,4,853
9,3268463.96359856,2188244.37460845,84108,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,2e-04,4e-04,1500,817,20,14,33,6,52,0,0,0,817
10,3171955.59256615,2166288.82292782,41483,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,3e-04,4e-04,1500,796,6,3,8,3,14,0,0,0,796
11,3098613.46159702,2157160.39537427,43522,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,3e-04,4e-04,1500,777,8,2,9,6,18,0,0,2,777
12,3026594.53435611,2144219.52856234,137455,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,2e-04,3e-04,1500,748,18,7,42,11,61,0,0,1,748
