"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3634723.38963228,2493480.17059911,322409,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3442777.27636826,2390913.37371237,106074,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,3e-04,1000,740,14,11,24,3,39,233,1000,2,740
4,3519870.45204487,2404530.15305977,150706,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,4e-04,6e-04,2000,1448,37,15,71,22,105,231,1000,0,1448
5,3505799.63337872,2386536.72629183,209125,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,4e-04,6e-04,2000,1383,48,24,90,24,137,0,0,7,1383
6,3390993.91104041,2328824.83667409,258410,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,4e-04,6e-04,2000,1310,56,34,110,22,159,0,0,5,1310
7,3225046.05648209,2243133.39496842,388373,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,4e-04,5e-04,2000,1214,81,54,116,27,189,0,0,9,1214
8,3000374.45726149,2106268.68356234,151914,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,4e-04,5e-04,2000,1151,45,25,64,20,107,0,0,3,1151
9,2880027.06084865,2051893.5343442,78874,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,4e-04,5e-04,2000,1115,19,11,41,8,57,0,0,2,1115
10,2795483.36137919,2022110.99896122,38731,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,4e-04,5e-04,2000,1096,11,6,18,5,28,0,0,1,1096
11,2732445.99166092,2005205.83496697,40468,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,4e-04,5e-04,2000,1068,15,10,15,5,29,0,0,0,1068
12,2670331.8906264,1984990.4936846,127255,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,4e-04,5e-04,2000,1019,34,24,55,10,85,0,0,3,1019
