"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9066786,0.0299405,0.8292306,0.9510744,"     ",""
"S g12 c1 a16 t5",0.9234748,0.0233256,0.8633729,0.9584116,"     ",""
"S g12 c1 a20 t9",0.7814183,0.0614061,0.638603,0.8785314,"     ",""
"S g14 c1 a25 t12",0.8326051,0.0313446,0.7619514,0.8854414,"     ",""
"S g18 c1 a25 t8",0.9437883,0.0182978,0.8951788,0.9705962,"     ",""
"S g22 c1 a25 t4",0.931118,0.0206063,0.8780693,0.9620833,"     ",""
"S g62 c1 a73 t12",0.9371356,0.2013573,0.0180349,0.9999174,"     ",""
"S g66 c1 a73 t8",0.9805147,0.0659739,0.0546967,0.9999772,"     ",""
"S g70 c1 a73 t4",0.9759114,0.0805708,0.0467111,0.9999701,"     ",""
"r g18 c1 a25 t8",0.1695478,0.0552234,0.0864665,0.3057406,"     ",""
"r g66 c1 a73 t8",0.2606992,0.850271,6.195239e-05,0.999502,"     ",""
"R g12 c1 a12 t1",0.018688,0.0038088,0.0125169,0.027816,"     ",""
"R g12 c1 a16 t5",0.0364681,0.0063525,0.0258688,0.0511822,"     ",""
"R g12 c1 a20 t9",0.0182853,0.0042572,0.0115662,0.028794,"     ",""
"R g14 c1 a25 t12",0.0204326,0.003447,0.0146649,0.0284034,"     ",""
"R g18 c1 a25 t8",0.0406622,0.0036224,0.0341267,0.0483866,"     ",""
"R g22 c1 a25 t4",0.0208816,0.0029711,0.0157877,0.027573,"     ",""
"R g62 c1 a73 t12",0.0078223,0.004306,0.0026505,0.0228544,"     ",""
"R g66 c1 a73 t8",0.0157679,0.0081199,0.0057124,0.0427629,"     ",""
"R g70 c1 a73 t4",0.0079965,0.0042401,0.0028195,0.0224651,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
