"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3647865.77941972,2496607.32493221,322813,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3492975.54656399,2403260.22517714,106622,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,4e-04,1250,936,21,10,33,11,52,284,1250,0,936
4,3426855.85496431,2384340.07260502,149442,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,5e-04,8e-04,2500,1797,47,28,93,19,137,305,1250,4,1797
5,3384508.20837831,2356678.82661967,206510,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,5e-04,7e-04,2500,1709,59,35,107,24,159,0,0,4,1709
6,3365324.84045678,2318024.56660243,257212,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,5e-04,7e-04,2500,1632,59,34,137,25,190,0,0,7,1632
7,3208856.81322372,2233996.05680655,386792,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,7e-04,2500,1497,120,76,140,44,251,0,0,9,1497
8,2989817.74127567,2098257.51976255,151337,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,5e-04,7e-04,2500,1427,47,30,75,17,120,0,0,5,1427
9,2871270.16175017,2044187.12285543,78578,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,5e-04,7e-04,2500,1386,17,9,46,8,58,0,0,0,1386
10,2786922.25998699,2014344.11767815,38584,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,5e-04,7e-04,2500,1353,11,4,16,7,24,0,0,0,1353
11,2724045.92690787,1997352.79413256,40309,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,5e-04,7e-04,2500,1324,12,3,27,9,38,0,0,0,1324
12,2662098.21961763,1977069.23341014,126746,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,5e-04,6e-04,2500,1275,33,13,81,20,106,0,0,7,1275
