"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.8757627,0.0388649,0.7777802,0.9341973,"     ",""
"S g12 c1 a17 t5",0.942321,0.0224427,0.8791223,0.9734744,"     ",""
"S g12 c1 a21 t9",0.7589202,0.0753278,0.5841429,0.8758532,"     ",""
"S g13 c1 a25 t12",0.7775922,0.0441817,0.6793895,0.8522567,"     ",""
"S g17 c1 a25 t8",0.947766,0.0169687,0.9026093,0.9726202,"     ",""
"S g21 c1 a25 t4",0.8867357,0.0274996,0.8207106,0.9305053,"     ",""
"S g61 c1 a73 t12",0.9530106,0.0326044,0.8295822,0.988304,"     ",""
"S g65 c1 a73 t8",0.9905887,0.0055408,0.9704448,0.997045,"     ",""
"S g69 c1 a73 t4",0.9784552,0.0155221,0.9147178,0.9948265,"     ",""
"r g17 c1 a25 t8",0.2183701,0.0714048,0.1095698,0.3881164,"     ",""
"r g65 c1 a73 t8",0.9999949,0,0.9999949,0.9999949,"     ",""
"R g12 c1 a13 t1",0.0143527,0.0033921,0.0090193,0.0227675,"     ",""
"R g12 c1 a17 t5",0.0242158,0.0052347,0.0158215,0.0368969,"     ",""
"R g12 c1 a21 t9",0.0114623,0.0032813,0.0065303,0.0200442,"     ",""
"R g13 c1 a25 t12",0.0204831,0.0040177,0.0139264,0.0300329,"     ",""
"R g17 c1 a25 t8",0.0428386,0.0038837,0.0358405,0.0511307,"     ",""
"R g21 c1 a25 t4",0.0255893,0.0035412,0.019493,0.033527,"     ",""
"R g61 c1 a73 t12",0.0035593,0.0018556,0.0012794,0.0098621,"     ",""
"R g65 c1 a73 t8",0.007587,0.0038214,0.0028192,0.020254,"     ",""
"R g69 c1 a73 t4",0.0044658,0.0023336,0.0016009,0.0123943,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
