"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3650075.65956479,2497133.15291198,322881,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3494206.65534952,2403620.8412957,106638,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,1e-04,500,358,6,3,6,3,12,133,500,0,358
4,3471643.50005478,2395100.59980643,150116,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,2e-04,3e-04,1000,700,17,6,37,11,54,126,500,1,700
5,3548106.90536204,2397088.62549171,210049,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,2e-04,3e-04,1000,673,19,10,39,9,51,0,0,1,673
6,3405513.08688348,2334046.91553487,258988,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,2e-04,3e-04,1000,641,20,14,54,6,71,0,0,2,641
7,3309941.27368858,2265466.91338092,392237,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,2e-04,3e-04,1000,582,43,27,55,16,93,0,0,7,582
8,3090725.42852091,2132362.70330928,153796,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,2e-04,3e-04,1000,563,14,8,35,6,47,0,0,2,563
9,2967440.54878668,2079902.39150732,79948,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,2e-04,3e-04,1000,542,7,3,16,4,23,0,0,0,542
10,2880452.76064676,2052017.14592769,39302,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,2e-04,3e-04,1000,530,4,4,12,0,15,0,0,1,530
11,2815037.59867355,2036917.95590352,41105,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,2e-04,3e-04,1000,513,4,1,8,3,12,0,0,0,513
12,2750640.75601036,2018392.57616357,129394,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,2e-04,2e-04,1000,491,17,8,23,9,36,0,0,1,491
