"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3647427.96304684,2496503.14910196,322800,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3465607.90009304,2396734.84015777,106333,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,2e-04,500,363,4,3,11,1,14,126,500,0,363
4,3415381.85701419,2380750.31484976,149217,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,2e-04,3e-04,1000,717,25,12,29,13,53,104,500,2,717
5,3382103.06428909,2354923.04723706,206356,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,2e-04,3e-04,1000,672,35,17,56,18,87,0,0,2,672
6,3282537.70858756,2297114.67260232,254893,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,2e-04,3e-04,1000,631,33,18,51,15,80,0,0,3,631
7,3176294.44240516,2222549.87568091,384811,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,2e-04,3e-04,1000,575,46,28,60,18,102,0,0,5,575
8,2975625.10097567,2090389.92542696,150770,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,2e-04,3e-04,1000,549,14,4,31,10,40,0,0,0,549
9,2857638.27551491,2036181.23658212,78270,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,2e-04,3e-04,1000,529,13,11,15,2,27,0,0,2,529
10,2773721.03644354,2006164.56825921,38426,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,2e-04,3e-04,1000,513,10,7,5,3,14,0,0,0,513
11,2711129.23813029,1988963.92363121,40141,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,2e-04,3e-04,1000,503,5,1,5,4,10,0,0,0,503
12,2649478.35706817,1968490.70539179,126198,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,2e-04,2e-04,1000,487,12,7,22,5,34,0,0,1,487
