"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8951006,0.0319696,0.8140572,0.9432821,"     ",""
"S g12 c1 a16 t5",0.9257035,0.0241084,0.8624094,0.9611915,"     ",""
"S g12 c1 a20 t9",0.7240999,0.0657509,0.5792803,0.833406,"     ",""
"S g14 c1 a25 t12",0.7952391,0.0360901,0.7155289,0.8570755,"     ",""
"S g18 c1 a25 t8",0.9485537,0.0141374,0.9126622,0.9701776,"     ",""
"S g22 c1 a25 t4",0.9266167,0.019641,0.8775794,0.9569744,"     ",""
"S g62 c1 a73 t12",0.3300146,0.1306372,0.1339865,0.610621,"     ",""
"S g66 c1 a73 t8",0.7004583,0.1257288,0.4194544,0.8832916,"     ",""
"S g70 c1 a73 t4",0.6156025,0.1359635,0.3418122,0.8316096,"     ",""
"r g18 c1 a25 t8",0.2115213,0.0587613,0.1185386,0.3485959,"     ",""
"r g66 c1 a73 t8",0.018209,0.0183316,0.0024794,0.1215674,"     ",""
"R g12 c1 a12 t1",0.0169419,0.0033661,0.011464,0.0249713,"     ",""
"R g12 c1 a16 t5",0.0286019,0.00516,0.02005,0.04065,"     ",""
"R g12 c1 a20 t9",0.0109252,0.0027182,0.0067012,0.017764,"     ",""
"R g14 c1 a25 t12",0.014439,0.002622,0.0101066,0.0205901,"     ",""
"R g18 c1 a25 t8",0.0375852,0.0029739,0.0321714,0.0438686,"     ",""
"R g22 c1 a25 t4",0.0223473,0.0027887,0.0174874,0.0285185,"     ",""
"R g62 c1 a73 t12",0.0264358,0.0156397,0.0081846,0.0820207,"     ",""
"R g66 c1 a73 t8",0.0674961,0.0367152,0.0225516,0.1850545,"     ",""
"R g70 c1 a73 t4",0.0406438,0.0224768,0.0135029,0.1159272,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
