"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8806063,0.0378685,0.7845259,0.9372699,"     ",""
"S g12 c1 a16 t5",0.9525025,0.0188187,0.8987245,0.97841,"     ",""
"S g12 c1 a20 t9",0.7349661,0.07041,0.5772504,0.8492124,"     ",""
"S g14 c1 a25 t12",0.7866102,0.0384212,0.7018195,0.8523619,"     ",""
"S g18 c1 a25 t8",0.9638431,0.0148543,0.9203878,0.9839915,"     ",""
"S g22 c1 a25 t4",0.907445,0.0251701,0.8449393,0.9463541,"     ",""
"S g62 c1 a73 t12",0.9806474,0.0207248,0.856312,0.9976844,"     ",""
"S g66 c1 a73 t8",0.9972785,0.0027416,0.9806217,0.9996233,"     ",""
"S g70 c1 a73 t4",0.9926348,0.0081207,0.9385723,0.9991595,"     ",""
"r g18 c1 a25 t8",0.3079498,0.1254192,0.1231231,0.5850984,"     ",""
"r g66 c1 a73 t8",0.9999974,0.0019494,2.136177e-303,1,"     ",""
"R g12 c1 a12 t1",0.0167593,0.0035858,0.0110043,0.0254468,"     ",""
"R g12 c1 a16 t5",0.0276266,0.0052042,0.0190648,0.0398773,"     ",""
"R g12 c1 a20 t9",0.0131009,0.0033234,0.0079572,0.0214976,"     ",""
"R g14 c1 a25 t12",0.0178396,0.0032902,0.0124146,0.0255737,"     ",""
"R g18 c1 a25 t8",0.0374202,0.0033523,0.0313763,0.0445746,"     ",""
"R g22 c1 a25 t4",0.0227908,0.0032335,0.0172438,0.0300675,"     ",""
"R g62 c1 a73 t12",0.0057711,0.0023081,0.0026316,0.012609,"     ",""
"R g66 c1 a73 t8",0.012271,0.0046796,0.0057953,0.0257952,"     ",""
"R g70 c1 a73 t4",0.0073981,0.0029929,0.0033417,0.0162979,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
