"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.9174862,0.0570415,0.7174554,0.9798751,"     ",""
"S g12 c1 a18 t5",0.941217,0.0484614,0.7420324,0.9889048,"     ",""
"S g12 c1 a22 t9",0.6980645,0.1432118,0.3790318,0.8975097,"     ",""
"S g12 c1 a25 t12",0.7663005,0.0787874,0.5806014,0.8859308,"     ",""
"S g17 c1 a25 t8",0.9578219,0.0292826,0.8458075,0.9894751,"     ",""
"S g21 c1 a25 t4",0.9403698,0.0273438,0.8584344,0.9761976,"     ",""
"S g59 c1 a73 t12",0.9068106,0.086314,0.5679139,0.9863093,"     ",""
"S g62 c1 a73 t8",0.9853784,0.0105254,0.9415127,0.9964681,"     ",""
"S g64 c1 a73 t2",0.9790793,0.0222815,0.8473261,0.9974724,"     ",""
"r g17 c1 a25 t8",0.4292342,0.2905107,0.0685528,0.8848501,"     ",""
"r g62 c1 a73 t8",0.9999995,0,0.9999995,0.9999995,"     ",""
"R g12 c1 a14 t1",0.0543905,0.0165903,0.0296593,0.097668,"     ",""
"R g12 c1 a18 t5",0.0515232,0.0157159,0.0281091,0.0925828,"     ",""
"R g12 c1 a22 t9",0.0273517,0.0114876,0.0119196,0.0615199,"     ",""
"R g12 c1 a25 t12",0.0317573,0.0100749,0.0169638,0.0586813,"     ",""
"R g17 c1 a25 t8",0.0595836,0.0080193,0.0456751,0.0773839,"     ",""
"R g21 c1 a25 t4",0.0628697,0.0101133,0.0457298,0.0858558,"     ",""
"R g59 c1 a73 t12",0.0140899,0.0067833,0.005458,0.0358806,"     ",""
"R g62 c1 a73 t8",0.0268653,0.0112786,0.0117132,0.0604195,"     ",""
"R g64 c1 a73 t2",0.0284014,0.0127596,0.0116723,0.0674702,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
