"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.7972532,0.0465111,0.6910935,0.8736024,"     ",""
"S g12 c1 a18 t5",0.8843284,0.0369109,0.7903153,0.9394212,"     ",""
"S g12 c1 a22 t9",0.6428703,0.0811257,0.4738418,0.7825207,"     ",""
"S g12 c1 a25 t12",0.812094,0.0363976,0.7303057,0.8733794,"     ",""
"S g16 c1 a25 t8",0.9483338,0.0173657,0.9016088,0.9735212,"     ",""
"S g20 c1 a25 t4",0.9042223,0.0208502,0.8548514,0.9380177,"     ",""
"S g60 c1 a73 t12",0.7572478,0.1028468,0.5102626,0.9032826,"     ",""
"S g64 c1 a73 t8",0.9298168,0.0394656,0.8019513,0.9774502,"     ",""
"S g68 c1 a73 t4",0.8720291,0.0634657,0.6909007,0.9540738,"     ",""
"r g16 c1 a25 t8",0.2349482,0.0761998,0.1180033,0.4134597,"     ",""
"r g64 c1 a73 t8",0.1633572,0.1021441,0.0431774,0.4579456,"     ",""
"R g12 c1 a14 t1",0.019681,0.0043879,0.0126924,0.0303992,"     ",""
"R g12 c1 a18 t5",0.0313776,0.006796,0.0204713,0.0478107,"     ",""
"R g12 c1 a22 t9",0.0190378,0.0050475,0.0112971,0.0319111,"     ",""
"R g12 c1 a25 t12",0.0226205,0.0036662,0.0164469,0.0310383,"     ",""
"R g16 c1 a25 t8",0.0371944,0.0030047,0.0317332,0.0435532,"     ",""
"R g20 c1 a25 t4",0.0233819,0.00265,0.0187141,0.0291794,"     ",""
"R g60 c1 a73 t12",0.0161108,0.0056338,0.008093,0.0318173,"     ",""
"R g64 c1 a73 t8",0.0266049,0.0084898,0.0141717,0.0493995,"     ",""
"R g68 c1 a73 t4",0.0166568,0.00556,0.0086333,0.0318974,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
