"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3639742.1782092,2494674.3618154,322564,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3516397.44324699,2408584.56631588,106858,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,3e-04,1000,755,17,10,29,7,45,215,1000,0,755
4,3474900.42327402,2396255.91111954,150188,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,4e-04,6e-04,2000,1472,42,24,67,18,108,222,1000,1,1472
5,3459314.10073475,2376428.16800797,208239,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,4e-04,6e-04,2000,1388,62,38,89,24,140,0,0,2,1388
6,3537476.51152343,2363163.32182105,262217,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,4e-04,6e-04,2000,1311,48,26,122,22,162,0,0,8,1311
7,3383351.22433064,2284797.14422031,395585,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,4e-04,5e-04,2000,1206,89,61,120,28,199,0,0,8,1206
8,3153310.52985409,2151262.40115526,155156,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,4e-04,5e-04,2000,1150,36,16,61,20,93,0,0,1,1150
9,3034472.70996952,2101645.21582835,80785,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,4e-04,5e-04,2000,1129,12,6,41,6,53,0,0,1,1129
10,2945966.71747042,2075294.69977288,39747,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,4e-04,5e-04,2000,1108,6,3,14,3,21,0,0,1,1108
11,2878725.11234726,2061583.7710524,41603,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,4e-04,5e-04,2000,1081,9,7,15,2,23,0,0,1,1081
12,2812591.98662421,2044371.04021078,131057,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,4e-04,5e-04,2000,1044,24,15,63,9,81,0,0,3,1044
