"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8841003,0.0226371,0.8318563,0.9216407,"     ",""
"S g12 c1 a16 t5",0.9307459,0.0150353,0.8948266,0.9550146,"     ",""
"S g12 c1 a20 t9",0.6102794,0.0527451,0.503455,0.7074753,"     ",""
"S g14 c1 a25 t12",0.7738757,0.024089,0.7232254,0.8175947,"     ",""
"S g18 c1 a25 t8",0.967075,0.00719,0.9496672,0.9785979,"     ",""
"S g22 c1 a25 t4",0.9434109,0.0098202,0.9207918,0.9598524,"     ",""
"S g62 c1 a73 t12",0.9108742,0.0413383,0.790231,0.9651891,"     ",""
"S g66 c1 a73 t8",0.9887277,0.0050693,0.9729484,0.9953469,"     ",""
"S g70 c1 a73 t4",0.9803092,0.0101177,0.946868,0.9928612,"     ",""
"r g18 c1 a25 t8",0.6088743,0.1333927,0.3418029,0.8235281,"     ",""
"r g66 c1 a73 t8",1,3.01153e-05,2.337821e-301,1,"     ",""
"R g12 c1 a12 t1",0.0365972,0.0047763,0.0283047,0.0472012,"     ",""
"R g12 c1 a16 t5",0.051086,0.0061688,0.040263,0.0646225,"     ",""
"R g12 c1 a20 t9",0.0215528,0.0035406,0.0156036,0.0297019,"     ",""
"R g14 c1 a25 t12",0.0278128,0.0031507,0.0222603,0.0347011,"     ",""
"R g18 c1 a25 t8",0.065351,0.0030686,0.0595879,0.071629,"     ",""
"R g22 c1 a25 t4",0.0470169,0.0035544,0.0405209,0.0544951,"     ",""
"R g62 c1 a73 t12",0.0105738,0.002775,0.0063142,0.017656,"     ",""
"R g66 c1 a73 t8",0.0254542,0.0062291,0.0157155,0.0409765,"     ",""
"R g70 c1 a73 t4",0.0180963,0.0046455,0.0109197,0.0298473,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
