"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3633285.61445854,2493138.06045496,322365,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3464186.12603289,2395963.43004522,106298,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,4e-04,1250,971,9,5,25,4,33,256,1250,1,971
4,3515210.04129555,2404040.86609432,150676,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,5e-04,8e-04,2500,1854,41,26,99,15,130,302,1250,5,1854
5,3469658.88132451,2378391.13243512,208411,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,5e-04,7e-04,2500,1776,53,29,114,24,161,0,0,4,1776
6,3348921.08622501,2318137.55751747,257225,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,5e-04,7e-04,2500,1669,82,39,151,43,226,0,0,6,1669
7,3206165.36305038,2236700.37817058,387258,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,7e-04,2500,1534,116,64,163,52,263,0,0,7,1534
8,2987657.89372927,2100824.62966893,151522,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,5e-04,7e-04,2500,1474,41,25,93,16,129,0,0,1,1474
9,2873225.2943439,2047552.88719132,78708,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,5e-04,7e-04,2500,1439,23,16,43,7,60,0,0,1,1439
10,2788904.98427344,2017694.95003539,38646,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,5e-04,7e-04,2500,1401,15,8,25,7,40,0,0,1,1401
11,2726032.05550244,2000696.60519484,40376,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,5e-04,7e-04,2500,1373,8,6,24,2,32,0,0,0,1373
12,2664054.89610426,1980390.70212177,126960,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,5e-04,7e-04,2500,1322,39,22,63,17,99,0,0,1,1322
