"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8140088,0.0399555,0.7229233,0.8801166,"     ",""
"S g12 c1 a16 t5",0.9030468,0.0258042,0.8394152,0.9431714,"     ",""
"S g12 c1 a20 t9",0.6270612,0.073172,0.4766064,0.7563741,"     ",""
"S g13 c1 a25 t12",0.8036948,0.0328923,0.7312398,0.8603472,"     ",""
"S g17 c1 a25 t8",0.9577695,0.0128113,0.9241872,0.9768487,"     ",""
"S g21 c1 a25 t4",0.9142126,0.0201992,0.8654589,0.9463937,"     ",""
"S g61 c1 a73 t12",0.9812553,0.0146753,0.9163777,0.996017,"     ",""
"S g65 c1 a73 t8",0.9965634,0.0024466,0.9862065,0.9991505,"     ",""
"S g69 c1 a73 t4",0.9927146,0.0057768,0.9660732,0.9984687,"     ",""
"r g17 c1 a25 t8",0.2336833,0.0703588,0.1237147,0.3971045,"     ",""
"r g65 c1 a73 t8",0.9999993,0,0.9999993,0.9999993,"     ",""
"R g12 c1 a12 t1",0.0190392,0.003785,0.0128784,0.0280634,"     ",""
"R g12 c1 a16 t5",0.0280152,0.0052365,0.0193883,0.0403228,"     ",""
"R g12 c1 a20 t9",0.0168647,0.0039464,0.0106442,0.0266226,"     ",""
"R g13 c1 a25 t12",0.0202114,0.0030541,0.0150181,0.0271511,"     ",""
"R g17 c1 a25 t8",0.0334993,0.0026028,0.0287563,0.0389932,"     ",""
"R g21 c1 a25 t4",0.0228075,0.002626,0.0181899,0.0285632,"     ",""
"R g61 c1 a73 t12",0.0061764,0.0019614,0.0033112,0.0114923,"     ",""
"R g65 c1 a73 t8",0.0103344,0.0031606,0.0056661,0.0187763,"     ",""
"R g69 c1 a73 t4",0.0069826,0.0022633,0.0036949,0.013157,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
