"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.7795479,0.0539594,0.6564743,0.8674325,"     ",""
"S g12 c1 a16 t5",0.8966811,0.0316925,0.8161363,0.9443478,"     ",""
"S g12 c1 a20 t9",0.5638984,0.0785861,0.4086991,0.7075146,"     ",""
"S g13 c1 a25 t12",0.8115237,0.0298645,0.7459724,0.8632603,"     ",""
"S g17 c1 a25 t8",0.9665545,0.0120696,0.9328951,0.9836269,"     ",""
"S g21 c1 a25 t4",0.9217219,0.0175886,0.8795499,0.9499686,"     ",""
"S g61 c1 a73 t12",0.5538644,0.1495969,0.2748179,0.802645,"     ",""
"S g65 c1 a73 t8",0.8928489,0.0612799,0.7036472,0.9669341,"     ",""
"S g69 c1 a73 t4",0.7724737,0.1057818,0.5106698,0.916978,"     ",""
"r g17 c1 a25 t8",0.3318071,0.1184843,0.1483674,0.5859911,"     ",""
"r g65 c1 a73 t8",0.0577625,0.0461006,0.0115198,0.2438414,"     ",""
"R g12 c1 a12 t1",0.0237919,0.0048743,0.015896,0.0354686,"     ",""
"R g12 c1 a16 t5",0.0356839,0.0069843,0.0242559,0.0522081,"     ",""
"R g12 c1 a20 t9",0.0216183,0.0051132,0.0135706,0.0342727,"     ",""
"R g13 c1 a25 t12",0.0225419,0.0031391,0.017144,0.0295881,"     ",""
"R g17 c1 a25 t8",0.0371856,0.0026252,0.0323688,0.0426874,"     ",""
"R g21 c1 a25 t4",0.024806,0.0026823,0.0200578,0.0306431,"     ",""
"R g61 c1 a73 t12",0.0108839,0.0054295,0.0040781,0.0287201,"     ",""
"R g65 c1 a73 t8",0.0180944,0.0086502,0.0070465,0.0456673,"     ",""
"R g69 c1 a73 t4",0.0119914,0.0058412,0.0045966,0.0309134,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
