"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3643430.50015974,2495551.97632509,322677,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3467058.21510255,2396957.53835779,106342,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,4e-04,1250,941,16,10,28,6,43,278,1250,0,941
4,3424011.67746585,2382730.18997235,149342,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,5e-04,8e-04,2500,1831,39,22,95,17,129,290,1250,4,1831
5,3379883.1143598,2354590.27858587,206327,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,5e-04,7e-04,2500,1752,56,28,141,28,182,0,0,8,1752
6,3303039.34742698,2302112.55933355,255447,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,5e-04,7e-04,2500,1646,73,38,138,35,206,0,0,7,1646
7,3158143.93045251,2218974.98314253,384192,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,7e-04,2500,1497,121,71,150,50,268,0,0,20,1497
8,2935575.3478338,2081012.97845013,150094,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,5e-04,7e-04,2500,1437,42,30,86,12,119,0,0,4,1437
9,2819755.7181077,2026079.85085935,77883,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,5e-04,7e-04,2500,1385,21,11,50,10,67,0,0,0,1385
10,2737235.76393226,1995258.46778426,38220,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,5e-04,7e-04,2500,1351,14,7,17,7,29,0,0,0,1351
11,2675714.51294591,1977243.66813799,39904,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,5e-04,7e-04,2500,1315,13,6,14,7,25,0,0,0,1315
12,2615071.71481228,1956002.90041595,125397,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,5e-04,6e-04,2500,1268,33,12,66,21,93,0,0,1,1268
