"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8657798,0.032724,0.7878814,0.9180465,"     ",""
"S g12 c1 a16 t5",0.9273971,0.0199433,0.8772707,0.9580298,"     ",""
"S g12 c1 a20 t9",0.7110747,0.0622786,0.5760215,0.8167911,"     ",""
"S g14 c1 a25 t12",0.7741814,0.0340417,0.7006561,0.8339278,"     ",""
"S g18 c1 a25 t8",0.9467905,0.0137096,0.9125728,0.9680843,"     ",""
"S g22 c1 a25 t4",0.8998549,0.022096,0.8474878,0.9356073,"     ",""
"S g62 c1 a73 t12",0.4231018,0.1747513,0.1527369,0.7489817,"     ",""
"S g66 c1 a73 t8",0.7919491,0.1164068,0.4879964,0.9382807,"     ",""
"S g70 c1 a73 t4",0.6577958,0.1669472,0.3099915,0.8915945,"     ",""
"r g18 c1 a25 t8",0.2097506,0.0544111,0.122408,0.335584,"     ",""
"r g66 c1 a73 t8",0.0257743,0.0261372,0.0034277,0.1690906,"     ",""
"R g12 c1 a12 t1",0.020161,0.0034666,0.0143779,0.0282037,"     ",""
"R g12 c1 a16 t5",0.0361492,0.0055011,0.0267857,0.0486224,"     ",""
"R g12 c1 a20 t9",0.0189789,0.0040428,0.0124826,0.0287576,"     ",""
"R g14 c1 a25 t12",0.021054,0.003319,0.0154434,0.0286437,"     ",""
"R g18 c1 a25 t8",0.0400251,0.0030217,0.0345049,0.046386,"     ",""
"R g22 c1 a25 t4",0.0223624,0.002608,0.017783,0.0280874,"     ",""
"R g62 c1 a73 t12",0.0196017,0.0132721,0.0051379,0.0718431,"     ",""
"R g66 c1 a73 t8",0.0373141,0.0243424,0.0101653,0.127621,"     ",""
"R g70 c1 a73 t4",0.0208218,0.0138557,0.0055814,0.0745571,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
