"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.8810782,0.0569323,0.718636,0.9555386,"     ",""
"S g12 c1 a18 t5",0.9607006,0.0306772,0.8325608,0.9917481,"     ",""
"S g12 c1 a22 t9",0.7910947,0.1286919,0.4514716,0.9457205,"     ",""
"S g12 c1 a25 t12",0.8386302,0.0539651,0.704014,0.919061,"     ",""
"S g16 c1 a25 t8",0.9710551,0.0200532,0.8923155,0.9926914,"     ",""
"S g20 c1 a25 t4",0.910456,0.0389234,0.7995429,0.962852,"     ",""
"S g60 c1 a73 t12",0.9666332,0.2674984,2.52501e-06,1,"     ",""
"S g64 c1 a73 t8",0.9946812,0.0446893,1.206639e-05,1,"     ",""
"S g68 c1 a73 t4",0.9826626,0.1417026,4.714836e-06,1,"     ",""
"r g16 c1 a25 t8",0.3483081,0.2379444,0.0640992,0.8066063,"     ",""
"r g64 c1 a73 t8",0.9527628,7.8026874,5.353291e-147,1,"     ",""
"R g12 c1 a14 t1",0.0171722,0.005803,0.0088272,0.0331426,"     ",""
"R g12 c1 a18 t5",0.0301119,0.0092704,0.0163924,0.0546755,"     ",""
"R g12 c1 a22 t9",0.0127212,0.0050447,0.0058297,0.0275339,"     ",""
"R g12 c1 a25 t12",0.0173486,0.0042461,0.0107194,0.0279616,"     ",""
"R g16 c1 a25 t8",0.0408036,0.0049522,0.0321295,0.0516945,"     ",""
"R g20 c1 a25 t4",0.0233803,0.004581,0.0158996,0.034258,"     ",""
"R g60 c1 a73 t12",0.0089879,0.0059609,0.002437,0.0325728,"     ",""
"R g64 c1 a73 t8",0.0213853,0.0129689,0.0064447,0.0685721,"     ",""
"R g68 c1 a73 t4",0.0121487,0.007618,0.0035316,0.0409278,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
