"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.873144,0.0641984,0.6884825,0.9554283,"     ",""
"S g12 c1 a18 t5",0.8932761,0.0534664,0.7360264,0.9617233,"     ",""
"S g12 c1 a22 t9",0.7976688,0.1000417,0.539134,0.9300018,"     ",""
"S g12 c1 a25 t12",0.8254738,0.0592832,0.6786004,0.9137587,"     ",""
"S g16 c1 a25 t8",0.9094342,0.0381886,0.8018624,0.961414,"     ",""
"S g20 c1 a25 t4",0.8919815,0.0379609,0.7923136,0.9470176,"     ",""
"S g60 c1 a73 t12",0.670747,0.2051554,0.2480228,0.9263765,"     ",""
"S g64 c1 a73 t8",0.8122092,0.1497796,0.386918,0.9673635,"     ",""
"S g68 c1 a73 t4",0.7805417,0.1706685,0.3353713,0.9616406,"     ",""
"r g16 c1 a25 t8",0.1293731,0.0534283,0.0553974,0.2735283,"     ",""
"r g64 c1 a73 t8",0.0356364,0.0379448,0.0042263,0.2434207,"     ",""
"R g12 c1 a14 t1",0.0068537,0.0031677,0.0027643,0.0168907,"     ",""
"R g12 c1 a18 t5",0.0192557,0.0080841,0.008413,0.04346,"     ",""
"R g12 c1 a22 t9",0.0085789,0.0043114,0.0031937,0.0228362,"     ",""
"R g12 c1 a25 t12",0.0219817,0.0065631,0.0122045,0.0392801,"     ",""
"R g16 c1 a25 t8",0.0485224,0.0071081,0.0363421,0.0645115,"     ",""
"R g20 c1 a25 t4",0.0176092,0.0040769,0.0111678,0.0276619,"     ",""
"R g60 c1 a73 t12",0.0161136,0.0133244,0.003144,0.0783791,"     ",""
"R g64 c1 a73 t8",0.0358288,0.0278069,0.0076133,0.1525391,"     ",""
"R g68 c1 a73 t4",0.012893,0.0102744,0.0026769,0.0597613,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
