"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3631634.28517364,2492745.13636641,322314,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3488267.38899874,2401642.87222991,106550,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,2e-04,500,368,7,4,12,3,18,116,500,0,368
4,3421557.8095105,2382452.98417507,149323,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,2e-04,3e-04,1000,723,11,9,28,2,37,122,500,1,723
5,3371123.13358878,2352725.77599081,206163,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,2e-04,3e-04,1000,695,21,10,44,11,62,0,0,6,695
6,3254641.91486917,2290538.69468694,254163,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,2e-04,3e-04,1000,650,34,18,62,16,94,0,0,4,650
7,3139648.90731273,2213033.35332001,383164,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,2e-04,3e-04,1000,592,49,33,70,16,116,0,0,2,592
8,2916711.70522788,2074498.36024537,149625,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,2e-04,3e-04,1000,575,6,4,29,2,36,0,0,3,575
9,2803376.22471989,2019649.48382597,77636,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,2e-04,3e-04,1000,547,13,2,10,11,23,0,0,1,547
10,2721163.04902019,1988471.91663868,38089,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,2e-04,3e-04,1000,538,4,3,10,1,13,0,0,1,538
11,2660057.64610155,1970135.27276228,39761,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,2e-04,3e-04,1000,522,4,1,10,3,13,0,0,0,522
12,2599825.35073822,1948595.14206471,124924,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,2e-04,3e-04,1000,512,9,6,27,3,35,0,0,0,512
