"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8497822,0.0262883,0.7907177,0.8944033,"     ",""
"S g12 c1 a16 t5",0.9133013,0.0172748,0.8729195,0.941708,"     ",""
"S g12 c1 a20 t9",0.6143142,0.0551092,0.5023994,0.715321,"     ",""
"S g13 c1 a25 t12",0.7942507,0.0238831,0.7435094,0.8371526,"     ",""
"S g17 c1 a25 t8",0.9623079,0.008279,0.9422699,0.9755711,"     ",""
"S g21 c1 a25 t4",0.9320207,0.010975,0.9070922,0.9506245,"     ",""
"S g61 c1 a73 t12",0.8579362,0.0958372,0.5639182,0.9657569,"     ",""
"S g65 c1 a73 t8",0.9755745,0.0196304,0.888225,0.9950434,"     ",""
"S g69 c1 a73 t4",0.955454,0.0346862,0.8128044,0.9906501,"     ",""
"r g17 c1 a25 t8",0.5172305,0.1132251,0.3058081,0.7226589,"     ",""
"r g65 c1 a73 t8",0.6958307,0.5549529,0.0132339,0.9974439,"     ",""
"R g12 c1 a12 t1",0.0374669,0.0051093,0.0286427,0.0488729,"     ",""
"R g12 c1 a16 t5",0.0622898,0.007678,0.0488328,0.0791466,"     ",""
"R g12 c1 a20 t9",0.0260434,0.004353,0.0187438,0.0360811,"     ",""
"R g13 c1 a25 t12",0.0283963,0.0032101,0.0227376,0.0354123,"     ",""
"R g17 c1 a25 t8",0.06769,0.0033043,0.0614938,0.0744609,"     ",""
"R g21 c1 a25 t4",0.0408087,0.0033207,0.0347748,0.0478378,"     ",""
"R g61 c1 a73 t12",0.0139821,0.0036528,0.0083658,0.0232803,"     ",""
"R g65 c1 a73 t8",0.0340284,0.0080831,0.0212917,0.0539643,"     ",""
"R g69 c1 a73 t4",0.020225,0.0050758,0.0123404,0.032979,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
