"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3641049.93431442,2494985.53468709,322604,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3464784.5187882,2396343.59410824,106315,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,2e-04,750,576,14,8,19,6,31,156,750,0,576
4,3467442.63760207,2392923.46269359,149980,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,3e-04,5e-04,1500,1094,29,12,49,17,73,187,750,5,1094
5,3425163.15643115,2366569.14608309,207375,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,3e-04,4e-04,1500,1032,45,26,63,19,105,0,0,2,1032
6,3398322.54626886,2327336.18500093,258244,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,3e-04,4e-04,1500,983,42,21,107,21,142,0,0,4,983
7,3252876.98680072,2246883.54365763,389023,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,3e-04,4e-04,1500,900,71,35,91,36,153,0,0,7,900
8,3034006.08679963,2112402.09628635,152357,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,3e-04,4e-04,1500,868,22,11,48,11,68,0,0,3,868
9,2912190.16381147,2058784.02901673,79139,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,3e-04,4e-04,1500,842,16,10,22,6,35,0,0,2,842
10,2826792.79172123,2029812.01490595,38879,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,3e-04,4e-04,1500,823,10,6,21,4,29,0,0,0,823
11,2762860.51282969,2013649.84230318,40636,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,3e-04,4e-04,1500,809,7,5,11,2,17,0,0,0,809
12,2699863.41832865,1994134.23200212,127840,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,3e-04,4e-04,1500,779,21,15,39,6,59,0,0,1,779
