"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8511515,0.0322441,0.7764034,0.9040011,"     ",""
"S g12 c1 a16 t5",0.9456166,0.0167228,0.9018913,0.9704919,"     ",""
"S g12 c1 a20 t9",0.7737893,0.0540518,0.6512614,0.8623654,"     ",""
"S g14 c1 a25 t12",0.8301208,0.0318302,0.7584289,0.8837964,"     ",""
"S g18 c1 a25 t8",0.9612994,0.0118603,0.9300579,0.9789026,"     ",""
"S g22 c1 a25 t4",0.8909336,0.0172424,0.8522706,0.9204226,"     ",""
"S g62 c1 a73 t12",0.7080999,0.1640181,0.3386886,0.919937,"     ",""
"S g66 c1 a73 t8",0.9249871,0.0568631,0.7121529,0.9839896,"     ",""
"S g70 c1 a73 t4",0.8021843,0.1255905,0.4622636,0.950322,"     ",""
"r g18 c1 a25 t8",0.6468062,0.1941359,0.2571977,0.9064165,"     ",""
"r g66 c1 a73 t8",0.0623008,0.0698533,0.0063365,0.4090621,"     ",""
"R g12 c1 a12 t1",0.0400933,0.0061247,0.0296686,0.0539771,"     ",""
"R g12 c1 a16 t5",0.057152,0.0078902,0.0435139,0.0747305,"     ",""
"R g12 c1 a20 t9",0.0230088,0.0045418,0.0156024,0.0338103,"     ",""
"R g14 c1 a25 t12",0.0262968,0.0038619,0.0196993,0.0350248,"     ",""
"R g18 c1 a25 t8",0.0649944,0.0042881,0.0570785,0.0739219,"     ",""
"R g22 c1 a25 t4",0.0457083,0.0045374,0.0375946,0.0554722,"     ",""
"R g62 c1 a73 t12",0.0105037,0.0054829,0.0037605,0.0289867,"     ",""
"R g66 c1 a73 t8",0.0265954,0.0132097,0.0099501,0.0691416,"     ",""
"R g70 c1 a73 t4",0.0184785,0.0093524,0.0068056,0.049181,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
