"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8971576,0.034859,0.8062032,0.9481689,"     ",""
"S g12 c1 a16 t5",0.9237335,0.0269945,0.8510894,0.9625006,"     ",""
"S g12 c1 a20 t9",0.7590122,0.0758599,0.5828283,0.876549,"     ",""
"S g14 c1 a25 t12",0.7880827,0.043472,0.6906633,0.8609965,"     ",""
"S g18 c1 a25 t8",0.9346446,0.0210281,0.8792769,0.9656119,"     ",""
"S g22 c1 a25 t4",0.9115065,0.0249725,0.848819,0.9497396,"     ",""
"S g62 c1 a73 t12",0.7828604,0.1383195,0.4225236,0.9467103,"     ",""
"S g66 c1 a73 t8",0.9327257,0.0547306,0.7149966,0.9871171,"     ",""
"S g69 c1 a73 t4",0.9089744,0.0726704,0.6410009,0.9824094,"     ",""
"r g18 c1 a25 t8",0.1861363,0.0586487,0.096728,0.3281629,"     ",""
"r g66 c1 a73 t8",0.0514704,0.0612042,0.0046278,0.3877517,"     ",""
"R g12 c1 a12 t1",0.0171272,0.0037168,0.0111781,0.0261588,"     ",""
"R g12 c1 a16 t5",0.0294401,0.0057304,0.0200633,0.0430069,"     ",""
"R g12 c1 a20 t9",0.0144449,0.0039035,0.0084905,0.0244722,"     ",""
"R g14 c1 a25 t12",0.0206916,0.0041244,0.01398,0.0305258,"     ",""
"R g18 c1 a25 t8",0.0418958,0.0040068,0.0347094,0.0504922,"     ",""
"R g22 c1 a25 t4",0.024505,0.0033361,0.0187505,0.0319681,"     ",""
"R g62 c1 a73 t12",0.0118399,0.0054146,0.0048137,0.0288246,"     ",""
"R g66 c1 a73 t8",0.0241971,0.01027,0.0104615,0.0549655,"     ",""
"R g69 c1 a73 t4",0.0140453,0.0061925,0.0058948,0.0330903,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
