"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3630712.26901103,2492525.74804475,322286,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3458380.98556377,2394503.34057567,106234,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,2e-04,750,573,5,1,23,4,27,164,750,0,573
4,3466353.99053605,2392160.08342975,149932,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,3e-04,5e-04,1500,1082,26,14,63,12,85,188,750,3,1082
5,3490726.14495131,2381649.0915679,208696,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,3e-04,4e-04,1500,1031,31,20,74,11,105,0,0,5,1031
6,3407083.09248124,2330938.88624598,258644,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,3e-04,4e-04,1500,973,39,22,84,17,120,0,0,7,973
7,3280851.28794282,2255264.54561768,390473,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,3e-04,4e-04,1500,910,54,32,73,22,123,0,0,6,910
8,3083729.09948403,2126722.0664994,153389,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,3e-04,4e-04,1500,877,22,13,45,9,67,0,0,3,877
9,2964198.07615009,2075090.45356716,79764,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,3e-04,4e-04,1500,850,14,6,24,8,37,0,0,1,850
10,2876949.6783417,2047168.57876998,39209,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,3e-04,4e-04,1500,836,5,2,13,3,18,0,0,0,836
11,2811561.92882856,2032072.92150069,41008,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,3e-04,4e-04,1500,821,6,2,7,4,13,0,0,0,821
12,2747214.79186525,2013563.59061308,129084,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,3e-04,4e-04,1500,790,21,12,31,9,49,0,0,3,790
