"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3638750.55093886,2494438.40994018,322533,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3478129.75134078,2399448.61133042,106453,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,1e-04,250,188,2,1,8,1,10,55,250,0,188
4,3522035.35973147,2406258.22397626,150815,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,1e-04,1e-04,500,355,14,7,8,7,21,60,250,2,355
5,3504035.17807526,2387353.93616495,209195,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,1e-04,1e-04,500,336,10,5,30,5,40,0,0,1,336
6,3453726.02527478,2344885.72762448,260190,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,1e-04,1e-04,500,321,12,8,28,4,40,0,0,2,321
7,3329694.17694529,2271041.69932275,393203,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,1e-04,1e-04,500,298,18,12,39,6,56,0,0,8,298
8,3096118.93384982,2135080.68701187,153992,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,1e-04,1e-04,500,286,7,4,15,3,20,0,0,1,286
9,2971433.3000296,2082402.30869076,80044,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,1e-04,1e-04,500,278,2,0,13,2,14,0,0,0,278
10,2883904.93966707,2054467.18810257,39348,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,1e-04,1e-04,500,269,6,5,3,1,9,0,0,1,269
11,2818510.25088393,2039437.5409991,41154,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,1e-04,1e-04,500,263,0,0,2,0,2,0,0,0,263
12,2754041.47101851,2020961.12721348,129558,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,1e-04,1e-04,500,250,9,3,15,6,22,0,0,1,250
