"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3644422.29796064,2495787.96877706,322708,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3465214.19456031,2396549.11532815,106324,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,1e-04,250,192,2,2,8,0,10,53,250,0,192
4,3411557.46945919,2379739.12294769,149154,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,1e-04,2e-04,500,369,10,4,19,6,28,60,250,3,369
5,3356258.13109229,2348557.77221232,205798,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,1e-04,1e-04,500,347,17,10,15,7,30,0,0,0,347
6,3302036.26760792,2300751.67079686,255296,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,1e-04,1e-04,500,322,19,9,23,10,38,0,0,1,322
7,3208681.00210275,2229894.86677904,386081,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,1e-04,1e-04,500,298,17,11,35,6,46,0,0,6,298
8,2986174.11620035,2093548.15413959,150998,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,1e-04,1e-04,500,287,7,5,17,2,23,0,0,0,287
9,2867425.12666457,2039460.60612967,78396,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,1e-04,1e-04,500,283,2,1,9,1,11,0,0,0,283
10,2783336.10966585,2009676.72781883,38493,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,1e-04,1e-04,500,277,1,0,6,1,7,0,0,0,277
11,2720498.34190074,1992682.1137465,40215,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,1e-04,1e-04,500,264,8,4,3,4,9,0,0,1,264
12,2658596.28777455,1972402.05317203,126450,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,1e-04,1e-04,500,260,2,2,20,0,20,0,0,0,260
