"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8818448,0.021699,0.8322751,0.9182044,"     ",""
"S g12 c1 a16 t5",0.9398009,0.0134892,0.907265,0.9614073,"     ",""
"S g12 c1 a20 t9",0.6975575,0.0452242,0.6024164,0.7783099,"     ",""
"S g14 c1 a25 t12",0.7896671,0.0250192,0.7364655,0.8345415,"     ",""
"S g18 c1 a25 t8",0.962139,0.0080866,0.9426832,0.9751647,"     ",""
"S g22 c1 a25 t4",0.9239483,0.0117105,0.8975782,0.943953,"     ",""
"S g62 c1 a73 t12",0.8871626,0.0868325,0.5895126,0.9772951,"     ",""
"S g66 c1 a73 t8",0.981556,0.016215,0.9019335,0.9967631,"     ",""
"S g70 c1 a73 t4",0.9621814,0.0319142,0.8201541,0.9930041,"     ",""
"r g18 c1 a25 t8",0.579047,0.1235907,0.3373944,0.7879566,"     ",""
"r g66 c1 a73 t8",0.2226014,0.2393728,0.0186743,0.8116267,"     ",""
"R g12 c1 a12 t1",0.0360193,0.004484,0.0281917,0.0459177,"     ",""
"R g12 c1 a16 t5",0.0594274,0.0064752,0.047935,0.0734626,"     ",""
"R g12 c1 a20 t9",0.026336,0.0040616,0.0194439,0.0355823,"     ",""
"R g14 c1 a25 t12",0.0292733,0.0033346,0.0233993,0.0365667,"     ",""
"R g18 c1 a25 t8",0.0658062,0.0032567,0.0597037,0.0724845,"     ",""
"R g22 c1 a25 t4",0.0399924,0.0033237,0.0339629,0.0470401,"     ",""
"R g62 c1 a73 t12",0.0125816,0.0033947,0.0074031,0.0213048,"     ",""
"R g66 c1 a73 t8",0.0289036,0.007185,0.0177026,0.0468539,"     ",""
"R g70 c1 a73 t4",0.0172976,0.0045265,0.0103366,0.0288098,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
