"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3637181.55918687,2494065.07758319,322485,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3453215.64671714,2393472.39125601,106188,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,2e-04,500,364,13,7,11,6,24,112,500,0,364
4,3429740.77215928,2383480.07107283,149388,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,2e-04,3e-04,1000,705,16,10,40,6,56,128,500,1,705
5,3428150.47190761,2365660.25787561,207295,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,2e-04,3e-04,1000,670,30,15,44,15,69,0,0,3,670
6,3364448.6969882,2317811.67526256,257187,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,2e-04,3e-04,1000,624,35,17,67,18,96,0,0,4,624
7,3205862.98253748,2233257.31153468,386663,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,2e-04,3e-04,1000,566,50,29,42,21,89,0,0,4,566
8,2977164.65918348,2095141.53070114,151113,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,2e-04,3e-04,1000,541,17,8,21,9,33,0,0,0,541
9,2857958.39002095,2040530.92758659,78437,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,2e-04,3e-04,1000,526,9,5,16,4,22,0,0,0,526
10,2774483.90587886,2010502.70443025,38510,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,2e-04,3e-04,1000,512,5,1,11,4,15,0,0,0,512
11,2711979.61687006,1993243.16212745,40227,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,2e-04,3e-04,1000,503,1,0,9,1,9,0,0,0,503
12,2650375.81081775,1972705.74642945,126466,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,2e-04,2e-04,1000,482,15,8,20,7,34,0,0,1,482
