"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3648141.05804841,2496672.82586244,322822,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3461740.47270147,2395836.47523213,106293,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,2e-04,500,378,5,3,15,2,19,107,500,0,378
4,3405468.37388947,2378293.01182261,149063,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,2e-04,3e-04,1000,750,15,5,35,10,47,105,500,3,750
5,3356285.32641478,2348378.90474149,205782,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,2e-04,3e-04,1000,716,25,17,35,8,59,0,0,3,716
6,3314864.24040955,2303626.61289442,255615,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,2e-04,3e-04,1000,669,38,19,51,19,82,0,0,2,669
7,3177005.60903788,2222581.65053058,384815,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,2e-04,3e-04,1000,613,48,35,51,13,97,0,0,4,613
8,2969337.29315289,2088789.88110556,150654,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,2e-04,3e-04,1000,587,14,8,29,6,41,0,0,2,587
9,2854149.33467681,2035058.17529493,78228,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,2e-04,3e-04,1000,564,11,5,21,6,29,0,0,1,564
10,2770873.22341274,2005095.20746853,38406,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,2e-04,3e-04,1000,552,4,3,9,1,13,0,0,0,552
11,2708381.98192444,1987840.47085472,40117,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,2e-04,3e-04,1000,542,5,4,9,1,13,0,0,0,542
12,2646809.98234154,1967315.7171067,126122,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,2e-04,3e-04,1000,516,17,8,27,9,42,0,0,1,516
