"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.831189,0.0532225,0.7006991,0.9119376,"     ",""
"S g12 c1 a17 t5",0.8448818,0.0445408,0.7366995,0.9138152,"     ",""
"S g12 c1 a21 t9",0.3656778,0.1067933,0.1895113,0.5870006,"     ",""
"S g13 c1 a25 t12",0.7940169,0.0385165,0.7084227,0.8594688,"     ",""
"S g17 c1 a25 t8",0.9732765,0.0112421,0.9397972,0.9883681,"     ",""
"S g21 c1 a25 t4",0.9705221,0.0120622,0.9351001,0.9868822,"     ",""
"S g60 c1 a73 t12",0.6947929,0.1565572,0.3487788,0.9063327,"     ",""
"S g64 c1 a73 t7",0.9555718,0.0357623,0.8049284,0.9911591,"     ",""
"S g65 c1 a73 t2",0.9510843,0.0380758,0.7963083,0.9897648,"     ",""
"r g17 c1 a25 t8",0.882603,0.3661735,0.0073237,0.9998695,"     ",""
"r g64 c1 a73 t7",0.3420211,0.3070638,0.0346009,0.8828872,"     ",""
"R g12 c1 a13 t1",0.0364191,0.0092795,0.0220135,0.0596764,"     ",""
"R g12 c1 a17 t5",0.0453411,0.0112329,0.0277661,0.0732027,"     ",""
"R g12 c1 a21 t9",0.028415,0.0087196,0.0155036,0.0515163,"     ",""
"R g13 c1 a25 t12",0.0331619,0.0058556,0.0234171,0.0467676,"     ",""
"R g17 c1 a25 t8",0.0527619,0.0045634,0.0445009,0.0624562,"     ",""
"R g21 c1 a25 t4",0.0424446,0.0057751,0.032462,0.0553216,"     ",""
"R g60 c1 a73 t12",0.0252154,0.0098595,0.0116473,0.0537301,"     ",""
"R g64 c1 a73 t7",0.0403146,0.0140454,0.0202047,0.0788299,"     ",""
"R g65 c1 a73 t2",0.0323482,0.0117911,0.0157254,0.0653754,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
