"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8519766,0.0456883,0.7388724,0.9213086,"     ",""
"S g12 c1 a16 t5",0.944435,0.0219063,0.8823471,0.9746974,"     ",""
"S g12 c1 a20 t9",0.6592457,0.0794403,0.4917044,0.7946285,"     ",""
"S g13 c1 a25 t12",0.7479445,0.0391311,0.6639283,0.8167541,"     ",""
"S g17 c1 a25 t8",0.9630585,0.0137048,0.9245443,0.9822908,"     ",""
"S g21 c1 a25 t4",0.8982504,0.0254087,0.8365864,0.93836,"     ",""
"S g61 c1 a73 t12",0.7839302,0.1442245,0.4060894,0.9506211,"     ",""
"S g65 c1 a73 t8",0.9695816,0.0276896,0.8350252,0.9950429,"     ",""
"S g69 c1 a73 t4",0.9152098,0.0691154,0.653236,0.9840882,"     ",""
"r g17 c1 a25 t8",0.3376228,0.1253368,0.1452442,0.6045805,"     ",""
"r g65 c1 a73 t8",0.2009323,0.2122792,0.0184902,0.7704576,"     ",""
"R g12 c1 a12 t1",0.0148251,0.0037101,0.0090636,0.0241599,"     ",""
"R g12 c1 a16 t5",0.0233426,0.005437,0.0147552,0.0367413,"     ",""
"R g12 c1 a20 t9",0.0115325,0.0033502,0.0065157,0.0203331,"     ",""
"R g13 c1 a25 t12",0.0203113,0.0037842,0.0140803,0.0292181,"     ",""
"R g17 c1 a25 t8",0.0407409,0.003493,0.0344195,0.0481655,"     ",""
"R g21 c1 a25 t4",0.0260443,0.0034901,0.0200113,0.0338333,"     ",""
"R g61 c1 a73 t12",0.0100827,0.00428,0.0043758,0.0230602,"     ",""
"R g65 c1 a73 t8",0.0204388,0.0079745,0.0094677,0.0435637,"     ",""
"R g69 c1 a73 t4",0.0129668,0.005287,0.0058122,0.0286744,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
