"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3651083.68435413,2497373.00648038,322912,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3541556.56199124,2414918.33608104,107139,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,2e-04,500,375,4,2,13,2,17,110,500,0,375
4,3544323.14503223,2413888.94308345,151293,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,2e-04,3e-04,1000,729,15,7,35,8,47,123,500,3,729
5,3526087.35124578,2395534.61646747,209911,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,2e-04,3e-04,1000,682,32,19,56,13,86,0,0,3,682
6,3484514.91966407,2355708.79832751,261391,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,2e-04,3e-04,1000,637,33,10,61,23,91,0,0,5,637
7,3338461.15833275,2277414.41869197,394307,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,2e-04,3e-04,1000,579,52,33,65,19,111,0,0,3,579
8,3135490.81926368,2148754.30804736,154978,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,2e-04,3e-04,1000,554,19,12,37,7,53,0,0,0,554
9,3013071.00893833,2097665.40118408,80631,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,2e-04,3e-04,1000,535,9,7,15,2,21,0,0,0,535
10,2924625.89176536,2070633.68379004,39656,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,2e-04,3e-04,1000,524,4,2,3,2,7,0,0,0,524
11,2858004.40645157,2056399.37563867,41497,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,2e-04,3e-04,1000,517,2,1,10,1,12,0,0,0,517
12,2792464.103113,2038682.90000679,130694,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,2e-04,2e-04,1000,500,10,6,26,4,33,0,0,0,500
