"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3669922.4556143,2501855.58127305,323492,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3482661.07857945,2401481.45581647,106543,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,4e-04,1250,931,12,7,27,5,39,283,1250,1,931
4,3465969.41608604,2393981.28552834,150045,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,5e-04,8e-04,2500,1831,51,22,108,29,150,270,1250,4,1831
5,3399045.19259575,2361668.13122605,206947,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,5e-04,7e-04,2500,1760,47,29,122,18,166,0,0,2,1760
6,3323847.52196785,2310072.57024,256328,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,5e-04,7e-04,2500,1656,84,50,155,34,226,0,0,9,1656
7,3183151.89980797,2228439.86921032,385830,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,7e-04,2500,1509,118,82,149,36,258,0,0,11,1509
8,2963309.83129434,2091684.62897231,150864,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,5e-04,7e-04,2500,1431,56,34,81,22,134,0,0,3,1431
9,2847002.35217746,2037335.33451603,78315,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,5e-04,7e-04,2500,1379,28,18,41,10,65,0,0,1,1379
10,2763600.60911302,2006999.48563962,38445,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,5e-04,7e-04,2500,1346,13,4,25,9,37,0,0,1,1346
11,2701386.41592985,1989489.8704177,40150,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,5e-04,7e-04,2500,1322,11,8,34,3,43,0,0,0,1322
12,2640065.14471064,1968713.80573389,126212,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,5e-04,6e-04,2500,1268,31,18,71,13,103,0,0,3,1268
