"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3648072.84499482,2496656.59496764,322820,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3479809.52988569,2400133.78805759,106483,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,4e-04,1250,912,20,8,28,12,45,303,1250,1,912
4,3424857.53546316,2383463.46050334,149387,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,5e-04,7e-04,2500,1776,42,28,79,14,118,313,1250,3,1776
5,3358312.55280245,2349997.02553738,205924,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,5e-04,7e-04,2500,1692,62,31,99,31,158,0,0,7,1692
6,3355272.20338507,2314395.29299373,256809,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,5e-04,7e-04,2500,1590,73,39,152,34,223,0,0,10,1590
7,3203901.57427416,2231324.64264528,386329,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,7e-04,2500,1462,110,63,146,47,244,0,0,11,1462
8,2978307.82400734,2093958.13516643,151028,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,5e-04,7e-04,2500,1408,32,19,66,13,90,0,0,4,1408
9,2858368.0526314,2039259.64337008,78388,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,5e-04,7e-04,2500,1365,22,14,38,8,58,0,0,0,1365
10,2774529.32228003,2009195.67426344,38484,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,5e-04,7e-04,2500,1340,12,7,20,5,31,0,0,1,1340
11,2711976.0479968,1991954.82811482,40199,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,5e-04,7e-04,2500,1301,13,8,16,5,29,0,0,1,1301
12,2650350.22591407,1971442.43790926,126385,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,5e-04,6e-04,2500,1240,45,29,52,16,93,0,0,3,1240
