"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3640954.74249806,2494962.88435441,322601,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3450509.1591543,2392943.94284381,106165,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,2e-04,500,374,6,4,18,2,26,110,500,3,374
4,3412245.49147419,2379345.18562829,149129,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,2e-04,3e-04,1000,723,16,11,38,5,51,125,500,1,723
5,3411655.72803385,2361222.47630819,206907,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,2e-04,3e-04,1000,678,26,16,52,10,76,0,0,4,678
6,3376751.96444681,2319738.35701918,257401,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,2e-04,3e-04,1000,629,37,22,48,15,85,0,0,4,629
7,3314387.83280729,2258499.39781396,391031,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,2e-04,3e-04,1000,583,37,26,52,11,86,0,0,3,583
8,3100996.76576699,2127366.17091062,153437,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,2e-04,3e-04,1000,554,19,9,26,10,43,0,0,2,554
9,2976572.89117185,2075231.5406343,79770,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,2e-04,3e-04,1000,533,8,4,17,4,25,0,0,0,533
10,2888921.34861291,2047678.03025715,39219,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,2e-04,3e-04,1000,523,2,1,12,1,13,0,0,0,523
11,2823186.8103378,2032926.73470603,41025,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,2e-04,3e-04,1000,517,2,0,10,2,11,0,0,0,517
12,2758471.62718467,2014741.78565285,129159,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,2e-04,2e-04,1000,498,14,9,30,5,42,0,0,1,498
