"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3633094.40830054,2493092.56407454,322359,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3462188.90951969,2395482.37728228,106277,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,4e-04,1250,934,12,10,28,2,37,283,1250,1,934
4,3424271.99817387,2382335.26882231,149317,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,5e-04,8e-04,2500,1820,46,27,101,19,138,289,1250,3,1820
5,3431440.30425039,2366425.06134769,207363,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,5e-04,7e-04,2500,1721,72,38,99,34,163,0,0,6,1721
6,3420050.86543927,2331125.86111478,258664,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,5e-04,7e-04,2500,1623,71,39,150,32,217,0,0,16,1623
7,3262988.28074474,2248636.79608938,389326,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,7e-04,2500,1500,103,70,157,33,247,0,0,17,1500
8,3041003.48528235,2113767.07872852,152454,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,5e-04,7e-04,2500,1422,51,31,95,20,138,0,0,4,1422
9,2921833.86816663,2061008.38054585,79222,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,5e-04,7e-04,2500,1381,21,11,53,10,72,0,0,0,1381
10,2835938.10713446,2032218.24051442,38923,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,5e-04,7e-04,2500,1355,6,4,24,2,29,0,0,0,1355
11,2771713.00590428,2016264.66605666,40689,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,5e-04,7e-04,2500,1325,12,6,23,6,35,0,0,1,1325
12,2708465.76267234,1996954.4654818,128022,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,5e-04,6e-04,2500,1280,30,16,66,14,89,0,0,2,1280
