"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9026994,0.0269832,0.8355459,0.9442606,"     ",""
"S g12 c1 a16 t5",0.9629448,0.0146976,0.9205799,0.9831253,"     ",""
"S g12 c1 a20 t9",0.7437372,0.0657937,0.5960129,0.8509522,"     ",""
"S g13 c1 a25 t12",0.8099122,0.0289625,0.7466297,0.8603454,"     ",""
"S g17 c1 a25 t8",0.9744576,0.0092817,0.9483698,0.987537,"     ",""
"S g21 c1 a25 t4",0.9316006,0.0146381,0.8967186,0.955289,"     ",""
"S g61 c1 a73 t12",0.5578919,0.1293746,0.3109957,0.7791449,"     ",""
"S g65 c1 a73 t8",0.9186925,0.0453927,0.7744535,0.9738089,"     ",""
"S g69 c1 a73 t4",0.8013433,0.0846872,0.5871094,0.9196347,"     ",""
"r g17 c1 a25 t8",0.804442,0.2890281,0.1009484,0.9934082,"     ",""
"r g65 c1 a73 t8",0.2820741,0.1601692,0.0769581,0.6493127,"     ",""
"R g12 c1 a12 t1",0.0316188,0.0051704,0.0229137,0.0434839,"     ",""
"R g12 c1 a16 t5",0.0563956,0.0080166,0.0425913,0.0743268,"     ",""
"R g12 c1 a20 t9",0.0254358,0.004972,0.0173109,0.0372296,"     ",""
"R g13 c1 a25 t12",0.0282552,0.003758,0.0217515,0.0366306,"     ",""
"R g17 c1 a25 t8",0.0624269,0.0037602,0.0554505,0.0702157,"     ",""
"R g21 c1 a25 t4",0.0350989,0.003771,0.0284126,0.0432884,"     ",""
"R g61 c1 a73 t12",0.0212241,0.0080241,0.0100683,0.0441889,"     ",""
"R g65 c1 a73 t8",0.0473064,0.0164316,0.0237243,0.0921176,"     ",""
"R g69 c1 a73 t4",0.0264111,0.0095776,0.0129037,0.0532944,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
