"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3642021.67317455,2495216.75423211,322634,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3458672.84530457,2394919.13188664,106252,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,5e-04,1500,1134,21,14,44,7,63,328,1500,0,1134
4,3503133.80802984,2401255.69651982,150502,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,6e-04,9e-04,3000,2201,53,24,93,29,140,348,1500,4,2201
5,3559193.98438706,2399408.07923098,210251,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,6e-04,9e-04,3000,2099,76,45,136,31,203,0,0,9,2099
6,3548574.95671154,2368123.11913552,262768,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,6e-04,8e-04,3000,1974,78,40,183,38,254,0,0,18,1974
7,3408725.44190027,2293399.94570874,397073,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,8e-04,3000,1804,121,81,177,40,289,0,0,25,1804
8,3174387.26958986,2159486.2636383,155750,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,5e-04,8e-04,3000,1726,54,31,91,23,133,0,0,2,1726
9,3048054.16716624,2108618.30301724,81049,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,5e-04,8e-04,3000,1673,25,15,52,10,72,0,0,1,1673
10,2958255.90673861,2082270.15756508,39879,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,6e-04,8e-04,3000,1651,8,4,17,4,24,0,0,0,1651
11,2890722.82571897,2068770.90416256,41747,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,6e-04,8e-04,3000,1619,18,10,33,8,49,0,0,0,1619
12,2824295.00841809,2051748.10579741,131530,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,6e-04,8e-04,3000,1566,34,16,91,18,117,0,0,3,1566
