"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8685708,0.0365701,0.7791102,0.9252748,"     ",""
"S g12 c1 a16 t5",0.9336919,0.0222012,0.8745699,0.966029,"     ",""
"S g12 c1 a20 t9",0.6616595,0.0823977,0.4873245,0.8009288,"     ",""
"S g13 c1 a25 t12",0.7430374,0.0408048,0.6554173,0.8146773,"     ",""
"S g17 c1 a25 t8",0.9541722,0.0140435,0.9173203,0.9750453,"     ",""
"S g21 c1 a25 t4",0.9071648,0.0229185,0.8514614,0.9433683,"     ",""
"S g61 c1 a73 t12",0.8643498,0.1062212,0.5190528,0.974107,"     ",""
"S g65 c1 a73 t8",0.978669,0.0194839,0.880453,0.9965134,"     ",""
"S g69 c1 a73 t4",0.9556204,0.0392967,0.7778993,0.9925028,"     ",""
"r g17 c1 a25 t8",0.2252129,0.0693296,0.1177102,0.3877476,"     ",""
"r g65 c1 a73 t8",0.3821571,0.3881865,0.0240616,0.9394586,"     ",""
"R g12 c1 a12 t1",0.0152917,0.0032723,0.0100411,0.0232233,"     ",""
"R g12 c1 a16 t5",0.0304424,0.0058101,0.0209012,0.0441427,"     ",""
"R g12 c1 a20 t9",0.0176817,0.0044903,0.0107282,0.0290099,"     ",""
"R g13 c1 a25 t12",0.0245722,0.0042244,0.0175205,0.0343629,"     ",""
"R g17 c1 a25 t8",0.0420926,0.0033044,0.0360718,0.0490672,"     ",""
"R g21 c1 a25 t4",0.021271,0.0027611,0.0164821,0.0274125,"     ",""
"R g61 c1 a73 t12",0.0103149,0.0038325,0.0049687,0.0212905,"     ",""
"R g65 c1 a73 t8",0.0178557,0.0061769,0.0090331,0.0349907,"     ",""
"R g69 c1 a73 t4",0.0089116,0.0032847,0.0043191,0.0182977,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
