"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3650058.36989157,2497129.03893595,322881,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3502244.16309986,2405532.80673019,106723,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,3e-04,1000,766,16,5,19,11,31,210,1000,1,766
4,3451903.48272195,2390651.76391733,149838,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,4e-04,6e-04,2000,1472,34,18,78,16,105,242,1000,2,1472
5,3439820.45953417,2370952.62627219,207760,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,4e-04,6e-04,2000,1400,58,34,107,24,154,0,0,8,1400
6,3403763.31308044,2329942.23939429,258532,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,4e-04,6e-04,2000,1316,60,32,99,28,153,0,0,6,1316
7,3235135.24170496,2244081.06023234,388537,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,4e-04,5e-04,2000,1201,95,64,122,31,211,0,0,8,1201
8,3029803.07525524,2112195.37259858,152343,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,4e-04,5e-04,2000,1158,31,14,66,17,95,0,0,5,1158
9,2911715.05372259,2059302.8609436,79157,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,4e-04,5e-04,2000,1126,21,14,36,7,54,0,0,1,1126
10,2826124.0297422,2030248.46196559,38887,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,4e-04,5e-04,2000,1105,5,4,21,1,26,0,0,1,1105
11,2762159.57830364,2014041.09694798,40644,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,4e-04,5e-04,2000,1082,6,4,20,2,25,0,0,0,1082
12,2699185.652193,1994490.59735504,127864,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,4e-04,5e-04,2000,1049,25,9,57,16,78,0,0,1,1049
