"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3653549.65196907,2497959.76896705,322988,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3476511.19020635,2399516.69738059,106456,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,1e-04,250,177,8,6,10,2,17,64,250,1,177
4,3495446.97687841,2400320.02419531,150443,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,1e-04,1e-04,500,355,9,3,16,6,25,60,250,1,355
5,3445511.42485658,2372982.76785673,207937,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,1e-04,1e-04,500,339,9,7,20,2,26,0,0,2,339
6,3353405.32059803,2318784.76586537,257297,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,1e-04,1e-04,500,317,17,12,38,5,52,0,0,3,317
7,3213750.19840593,2238237.49451885,387525,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,1e-04,1e-04,500,291,22,11,16,11,34,0,0,5,291
8,3005141.23386939,2104956.61079324,151819,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,1e-04,1e-04,500,276,13,6,16,7,29,0,0,1,276
9,2885909.50317515,2051080.88119537,78842,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,1e-04,1e-04,500,268,6,3,4,3,9,0,0,0,268
10,2801374.46873016,2021544.73710637,38720,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,1e-04,1e-04,500,264,3,2,3,1,6,0,0,0,264
11,2738113.19318079,2004812.85210967,40457,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,1e-04,1e-04,500,259,2,1,8,1,10,0,0,0,259
12,2675798.21902403,1984765.1146288,127239,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,1e-04,1e-04,500,251,7,2,12,5,18,0,0,0,251
