"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.9068547,0.0504424,0.7512649,0.9691198,"     ",""
"S g12 c1 a17 t5",0.9646624,0.023149,0.8782367,0.9904141,"     ",""
"S g12 c1 a21 t9",0.8438615,0.088542,0.5914899,0.9527708,"     ",""
"S g13 c1 a25 t12",0.8111826,0.0557635,0.6778979,0.8976422,"     ",""
"S g17 c1 a25 t8",0.9559466,0.0240147,0.8764911,0.9851528,"     ",""
"S g21 c1 a25 t4",0.8855722,0.0353413,0.7962012,0.9387658,"     ",""
"S g60 c1 a73 t12",0.8569291,0.1074467,0.5180651,0.9709071,"     ",""
"S g64 c1 a73 t4",0.9151802,0.0720325,0.6364087,0.9851877,"     ",""
"S g64 c1 a74 t5",0.9680032,0.0318293,0.8014549,0.995609,"     ",""
"r g17 c1 a25 t8",0.4956693,0.2675865,0.107613,0.8890143,"     ",""
"r g64 c1 a74 t5",0.6461883,0.7072991,0.0042303,0.998728,"     ",""
"R g12 c1 a13 t1",0.0436671,0.0140794,0.0230375,0.0812337,"     ",""
"R g12 c1 a17 t5",0.052375,0.015652,0.0289267,0.0930103,"     ",""
"R g12 c1 a21 t9",0.0266159,0.0102453,0.0124394,0.0560317,"     ",""
"R g13 c1 a25 t12",0.0321055,0.0083113,0.0192591,0.0530571,"     ",""
"R g17 c1 a25 t8",0.0628345,0.0082661,0.0484533,0.0811202,"     ",""
"R g21 c1 a25 t4",0.0524839,0.0095341,0.0366462,0.0746359,"     ",""
"R g60 c1 a73 t12",0.0349111,0.0149783,0.0149092,0.0795795,"     ",""
"R g64 c1 a73 t4",0.0569655,0.0226003,0.0258003,0.1210971,"     ",""
"R g64 c1 a74 t5",0.0681365,0.0251384,0.0325567,0.1370898,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
