"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.8887527,0.1019037,0.5144838,0.9836682,"     ",""
"S g12 c1 a18 t5",0.8044382,0.1048452,0.5269769,0.9382268,"     ",""
"S g12 c1 a22 t9",0.5906077,0.2569488,0.1523354,0.9205144,"     ",""
"S g12 c1 a25 t12",0.8532537,0.0841499,0.6090007,0.9559588,"     ",""
"S g16 c1 a25 t8",0.9431142,0.0506921,0.7223593,0.9906231,"     ",""
"S g20 c1 a25 t4",0.9698787,0.0334664,0.7732309,0.996722,"     ",""
"S g59 c1 a73 t12",0.6697835,0.3475239,0.0852948,0.9778366,"     ",""
"S g63 c1 a73 t8",0.8525818,0.1549966,0.3402716,0.984814,"     ",""
"S g65 c1 a75 t1",0.918249,0.1117231,0.3779472,0.9952073,"     ",""
"r g16 c1 a25 t8",0.1631186,0.1373825,0.0263979,0.5835367,"     ",""
"r g63 c1 a73 t8",0.0919066,0.1118043,0.0072734,0.5829947,"     ",""
"R g12 c1 a14 t1",0.0210754,0.0101761,0.0081214,0.0535755,"     ",""
"R g12 c1 a18 t5",0.0409049,0.0184796,0.0166595,0.0969566,"     ",""
"R g12 c1 a22 t9",0.0193482,0.0118321,0.0057782,0.0627752,"     ",""
"R g12 c1 a25 t12",0.0130324,0.0056469,0.005554,0.030274,"     ",""
"R g16 c1 a25 t8",0.0277516,0.006221,0.0178415,0.0429258,"     ",""
"R g20 c1 a25 t4",0.014204,0.0046051,0.0075058,0.0267187,"     ",""
"R g59 c1 a73 t12",0.0198273,0.0175633,0.0034292,0.1062769,"     ",""
"R g63 c1 a73 t8",0.0418949,0.0310167,0.0095245,0.1658587,"     ",""
"R g65 c1 a75 t1",0.0215963,0.0170783,0.0045072,0.0971563,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
