"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.920706,0.0283179,0.8444516,0.9612918,"     ",""
"S g12 c1 a16 t5",0.9739127,0.0136223,0.9288384,0.9907218,"     ",""
"S g12 c1 a20 t9",0.7865262,0.0677024,0.6256953,0.8903607,"     ",""
"S g14 c1 a25 t12",0.7980732,0.0378131,0.7138992,0.8622605,"     ",""
"S g18 c1 a25 t8",0.9756377,0.0118,0.9380232,0.990651,"     ",""
"S g22 c1 a25 t4",0.9256809,0.0157775,0.8882171,0.9512775,"     ",""
"S g62 c1 a73 t12",0.6844793,0.1417367,0.3747506,0.8870301,"     ",""
"S g66 c1 a73 t8",0.9564864,0.031801,0.8309817,0.9899271,"     ",""
"S g70 c1 a73 t4",0.8723947,0.0774942,0.6359654,0.9639699,"     ",""
"r g18 c1 a25 t8",0.9253903,0.4404239,4.609162e-05,0.9999997,"     ",""
"r g66 c1 a73 t8",0.2631183,0.2407962,0.0303533,0.8028779,"     ",""
"R g12 c1 a12 t1",0.0281416,0.0053823,0.0193091,0.0408462,"     ",""
"R g12 c1 a16 t5",0.0375274,0.0065841,0.0265524,0.0527926,"     ",""
"R g12 c1 a20 t9",0.0165374,0.0038587,0.0104518,0.0260729,"     ",""
"R g14 c1 a25 t12",0.0297634,0.0047834,0.021691,0.0407148,"     ",""
"R g18 c1 a25 t8",0.0664068,0.0045235,0.0580718,0.0758419,"     ",""
"R g22 c1 a25 t4",0.0501748,0.0053095,0.0407331,0.0616643,"     ",""
"R g62 c1 a73 t12",0.0163174,0.0067593,0.0072143,0.0364848,"     ",""
"R g66 c1 a73 t8",0.0370386,0.0142627,0.017262,0.0776815,"     ",""
"R g70 c1 a73 t4",0.0277716,0.0110483,0.0126471,0.0598859,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
