"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9074686,0.0333123,0.8183992,0.9552415,"     ",""
"S g12 c1 a16 t5",0.9213329,0.0260631,0.8526811,0.9595115,"     ",""
"S g12 c1 a20 t9",0.7413239,0.0725048,0.5773227,0.8574083,"     ",""
"S g14 c1 a25 t12",0.7827324,0.0447104,0.6827341,0.8577781,"     ",""
"S g18 c1 a25 t8",0.9363981,0.0200258,0.8839473,0.9660537,"     ",""
"S g22 c1 a25 t4",0.9249727,0.022178,0.8682467,0.9584444,"     ",""
"S g62 c1 a73 t12",0.5451178,0.1844126,0.2181125,0.8373481,"     ",""
"S g66 c1 a73 t8",0.830433,0.1116095,0.5087987,0.9586003,"     ",""
"S g70 c1 a73 t4",0.8039574,0.1150847,0.4950121,0.9449235,"     ",""
"r g18 c1 a25 t8",0.1639116,0.0506772,0.0867334,0.2881008,"     ",""
"r g66 c1 a73 t8",0.0224153,0.023825,0.0027146,0.1618796,"     ",""
"R g12 c1 a12 t1",0.0158946,0.0031535,0.0107622,0.0234167,"     ",""
"R g12 c1 a16 t5",0.0275852,0.0049214,0.019415,0.0390565,"     ",""
"R g12 c1 a20 t9",0.0125029,0.0031869,0.0075763,0.0205667,"     ",""
"R g14 c1 a25 t12",0.0181651,0.0036164,0.0122809,0.0267919,"     ",""
"R g18 c1 a25 t8",0.0398024,0.0034872,0.0335027,0.0472288,"     ",""
"R g22 c1 a25 t4",0.023057,0.0028797,0.0180387,0.0294296,"     ",""
"R g62 c1 a73 t12",0.0165396,0.0095355,0.0053022,0.050387,"     ",""
"R g66 c1 a73 t8",0.0363124,0.0192695,0.0126435,0.099811,"     ",""
"R g70 c1 a73 t4",0.0210032,0.0112108,0.007315,0.0587882,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
